,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T18000logg2.8,14801.211752117522,14091.944120907447,13399.851631838805,12796.88649354757,12249.553629727105,11716.147132554257,11250.60861638881,10833.255355668436,10427.765540170329,10074.659784233183,9762.700179431939,9461.598113832733,9201.157008991635,8975.122358371325,8758.943021402534,8574.1346257021,8417.433830432512,8269.470739514472,8145.481028423125,8043.899186974384,7949.899216906188,7874.060443850743,7815.793762412429,7763.939081675362,7725.643261815278,7700.6379059560495,7680.870197223793,7670.689840091858,7670.208586245054,7673.578961641761,7683.60448903784,7700.600149598408,7720.502570266707,7744.98501470805,7774.612089533262,7806.346984002827,7841.371477302236,7880.310238340138,7920.90580389824,7963.90901728176,8009.879728452821,8057.321909863621,8106.386987120938,8157.673624372679,8210.071015879548,8263.483045499448,8318.667776647651,8374.374585673542,8430.873580516714,8488.987482296068,8546.915570702955
T18000logg3.0,19346.849486801555,18692.25716507128,18051.37535392574,17491.44079072631,16982.867709971237,16485.455049098375,16049.986278745917,15659.282709998259,15278.034625728882,14944.704171109399,14649.696005209375,14363.266497268936,14114.063007087689,13896.96666648542,13687.544080863121,13506.8555482112,13352.461402910856,13204.72258484732,13078.959487680027,12974.247634538055,12875.120241389346,12792.641690484495,12726.776459108118,12665.351688256384,12616.36951798119,12580.070116371104,12547.137737700848,12523.00940693511,12508.32372270984,12495.719804500639,12489.252186518923,12489.786957120345,12491.52534228029,12497.519324027888,12508.947752108012,12520.79361895502,12535.76203475334,12555.155913925639,12574.50057997184,12596.210698421744,12621.589988880829,12646.721312956703,12673.546675156345,12703.487333301726,12732.775362796447,12763.261162710165,12796.609375807464,12828.616241759964,12861.710550165786,12897.684270484602,12931.48884299565
T18000logg3.2,24693.403875049724,24097.728293118747,23513.036485743003,23001.130795509693,22536.147218492526,22080.178452617012,21680.16517293426,21321.33773940465,20970.189787327763,20662.43683659579,20390.070789654827,20124.65806806717,19892.98251642307,19691.023540730315,19495.198644533968,19325.397081105835,19179.97156261514,19039.72466251573,18919.348434705804,18818.538722858506,18721.903362364785,18640.27409363633,18574.142926459863,18511.037724225476,18459.089669634388,18419.02796623996,18380.968760195738,18350.736778263366,18329.45890705709,18308.915607545554,18293.761269783383,18285.368602608647,18276.81630722699,18271.95021339935,18272.508195306655,18272.06765709805,18274.328880884157,18281.207438639693,18286.545682197677,18293.956765440205,18305.412030398507,18315.04316402029,18326.18568460337,18340.997698179028,18353.487530509174,18367.11125696645,18384.338634541335,18398.440218259362,18413.67993765086,18432.709307124882,18447.67077059485
T19000logg2.4,7811.892170645296,7148.851103463059,6513.106993041296,5968.545468103438,5479.930382644263,5014.35033402071,4617.253514756761,4267.916264477021,3939.177041880813,3662.707566691923,3426.5079563060694,3209.5321870798934,3032.37944249289,2888.0724108109744,2761.2502513966656,2664.105211868254,2592.609310398555,2536.520211236822,2502.013822467761,2486.73028405548,2484.920663539895,2498.514809821845,2525.9648259821633,2565.2617143155926,2615.183698657228,2674.482649735912,2743.8801098817466,2819.9825693465937,2901.6565081233807,2991.4606202586356,3085.0332552045943,3181.272900635242,3284.163271934901,3388.8634511983764,3494.256611204664,3605.256484371098,3716.9333663228995,3828.06137473394,3944.2462453843873,4060.444247245497,4175.233391687009,4294.690102067011,4413.580390160039,4530.354514271222,4651.329818184447,4771.330389000748,4888.731040351269,5009.929125314033,5130.005815290472,5247.220199678475,5367.876943076611
T19000logg2.6,9498.015408633853,8780.488470799644,8086.426072086327,7486.647011623045,6944.778284582484,6422.163635721474,5970.666245345601,5568.792304120443,5183.721148741784,4853.244170755798,4564.914707720549,4292.223211625187,4061.6295781593553,3865.959895363343,3684.6063938758325,3535.3163349458364,3414.0704657869123,3305.591221710941,3221.168673597505,3158.5803355722105,3107.239911156541,3073.7330337620074,3056.803341263847,3049.742398374828,3055.6243460535793,3073.527658764417,3099.8287660984843,3134.9229134649677,3178.145383719018,3228.0487899678824,3283.646281596592,3344.3976775524898,3410.5965125724106,3480.35425572695,3553.2351588394404,3630.630081166333,3710.2745295429163,3791.678431788348,3877.1099457698115,3963.929722707045,4051.488790675997,4142.80828037649,4234.7505821404275,4326.589195949421,4421.805408068999,4517.055234238498,4611.630936865289,4709.132686080445,4806.416792818092,4902.732180417193,5001.478697743473
T19000logg2.8,12283.871979294567,11582.144525021331,10899.97345675944,10307.852897149505,9772.10694485073,9252.143561920433,8800.290612886365,8396.863807594607,8006.964440185935,7669.434704715515,7373.079262144533,7089.191657966673,6845.805214104512,6636.679089977527,6438.923481127841,6272.221321478052,6133.280874229464,6004.44462364815,5899.1372616071285,5815.734921588008,5741.162795683387,5684.246677700838,5644.2826021793635,5611.917255663987,5592.568742849303,5585.820652790816,5585.410631278038,5594.03888302364,5611.59983531552,5634.015675014914,5662.53387151974,5697.210567918776,5735.725463563304,5778.30798444414,5825.190581502379,5875.096393862852,5927.814710004831,5983.580071577159,6041.947894473568,6102.284390797403,6164.712556213115,6229.562150276945,6295.616017182684,6362.983187810489,6432.427757772128,6502.480565782472,6573.352325808278,6645.783346397583,6718.597030113058,6792.019395502554,6866.385361376718
T19000logg3.0,16512.982941719347,15830.448869560953,15164.028196410934,14583.332011786744,14057.173980486406,13544.013212356662,13096.044846818522,12695.236094964952,12305.414573574844,11965.823429989858,11666.43345374587,11377.053891955213,11126.592513846503,10909.692683127025,10701.801928930703,10523.84367851002,10373.241719020452,10230.513683456224,10110.566414302577,10012.389303465616,9920.923972258452,9846.63622949161,9789.40511237,9737.690670824451,9698.737882447722,9672.673042102855,9650.998417911622,9638.2751808625,9634.981367499693,9634.739136229346,9640.655881875979,9653.40579252204,9668.304849393831,9687.412047691607,9711.656976013086,9737.27013588131,9765.905758666111,9798.553543430187,9832.150110848761,9867.968992549362,9906.945917926354,9946.721380667108,9987.995348402897,10031.76583483025,10075.988957306834,10121.162662120592,10168.470723088865,10215.633044015403,10263.581451992439,10313.580621699719,10362.708572924326
T19000logg3.2,21253.207127757836,20615.65617266334,19991.06279328104,19445.249200305792,18950.360824391835,18466.04987297921,18042.0307880475,17662.44179286654,17291.824586562434,16967.829911251338,16681.891669361532,16404.10340207157,16162.487839595715,15952.743054960985,15750.251330915831,15575.601589742826,15427.019697484544,15284.661143169677,15163.513673959751,15063.210094319516,14968.046418568621,14888.86483540263,14826.115376062613,14767.31303089388,14720.371582893227,14685.941973767029,14654.412341824269,14631.173606406295,14617.237036516628,14604.920132959662,14598.286671986854,14598.56094190761,14599.574032413977,14604.450020300388,14614.720447302998,14624.908763123425,14637.878965681031,14655.277770838495,14672.127036085447,14691.046863008416,14713.681067187312,14735.573915946705,14758.891690465292,14785.410044756483,14810.788582023633,14837.131810819075,14866.47206238087,14893.98514859586,14922.387396469387,14953.846870028163,14982.650943345832
T19000logg3.4,27654.46927418731,27062.207010653576,26479.73158777915,25968.986193045872,25505.335146837166,25049.726729538168,24649.382612336984,24290.533458886905,23938.498317748687,23629.370944561662,23355.990681631094,23088.75589931067,22854.88076032521,22651.073192799973,22452.61111071504,22279.86042813324,22131.82430038466,21988.20097985703,21864.19098545509,21760.071562792487,21659.361036841216,21573.43029922667,21503.325130079662,21435.457021393253,21378.57286693724,21333.886154263197,21290.473682593234,21254.733358707483,21228.26465058192,21201.865292396746,21180.72490063223,21166.681021998418,21151.84326957877,21140.577354673253,21135.094474240144,21127.964574392034,21123.437834072978,21123.894911991836,21122.179676179014,21122.441888912097,21127.117948663392,21129.384417350462,21133.061495104423,21140.78480557982,21145.645969054207,21151.537024376066,21161.41405380596,21167.668505705635,21174.950185567996,21186.40716474668,21193.346731580994
T20000logg2.4,7293.979261359321,6733.146677066217,6200.076841339866,5747.729362079121,5345.609430422833,4966.860389260105,4648.053105519866,4371.532381062994,4115.899938649129,3905.5828592378703,3730.5631092628973,3575.1014610775665,3453.8666367394644,3361.121127404544,3286.267777108012,3236.487917114038,3208.4953716838254,3196.2034877848782,3201.6202357609754,3222.8173817026473,3257.6583249023915,3304.634358856882,3362.4007479655884,3432.092405353395,3509.6542424449203,3593.9261594735285,3688.3159159924694,3787.1793542163887,3889.3437773489945,3999.685030153319,4111.987657859842,4225.015563794345,4344.721248629298,4464.764561022063,4583.821131947681,4708.520443058876,4832.713116719676,4954.922618860704,5082.255518502604,5208.668290901989,5332.461852516209,5460.980630012528,5588.210946273406,5712.306833226934,5840.654705922104,5967.4808828219875,6090.825101742361,6218.040572944225,6343.696731909003,6465.691332582154,6591.255643630811
