,vsini60,vsini85,vsini110,vsini135,vsini160,vsini185,vsini210,vsini235,vsini260
T20000logg2.4,5.019815447001731,3.657428294259115,3.065930777225479,2.8435518559761994,2.8022589134958675,2.8577085228433288,2.960871372562456,3.08827425656947,3.2230062845243763
T20000logg2.6,6.1949047207718575,4.435859618261033,3.6164154177951584,3.25416968873527,3.11979871344954,3.1153768041608902,3.1760313469989545,3.269512799402667,3.3774087800302675
T20000logg2.8,6.170592092752979,4.489876448548897,3.724275455113147,3.3939744235417546,3.2771257469841495,3.2815856089356763,3.3457568658777173,3.4382548774099906,3.541945789294655
T20000logg3.0,6.596000925320979,4.870421713835919,4.058849082547709,3.693749403639829,3.5529192037191293,3.541968309424986,3.594546791676367,3.6766768088124238,3.7710426007562647
T20000logg3.2,6.635937048676381,4.976873650452509,4.168558301769741,3.79377078560851,3.6441839542792342,3.6256719835816256,3.671728486309853,3.7489979816493997,3.8397855178775986
T20000logg3.4,6.688787666712243,5.115199628121602,4.31864196865185,3.9390286934108203,3.784496062929395,3.761739175012169,3.8043635706763212,3.8794771000679797,3.9692075194531826
T20000logg3.6,6.561519152327845,5.12441935805707,4.381193773288484,4.025078380152744,3.8835049079476276,3.8675240171303753,3.9141528641773053,3.9924037520806785,4.084742275112352
T20000logg3.8,7.311032602925088,5.79246015532222,4.963976443844183,4.535680290172964,4.336254795457663,4.2761312450223805,4.2877294712408265,4.337218695674043,4.406432292546061
T21000logg2.4,4.234728286935354,3.0020067713211054,2.4368367565367413,2.2338230845584723,2.2297400291044496,2.331951017654687,2.486593607779513,2.6654855156138604,2.8489416410319786
T21000logg2.6,4.96763398276777,3.5962023377930925,2.9862271108925236,2.752267990246907,2.7059889023926202,2.760885176071952,2.864780771316888,2.9931030895426223,3.129506094605209
T21000logg2.8,5.53863172363604,4.043039104832426,3.3813693005940464,3.1143787743508997,3.0378308879852507,3.066551217894522,3.1468354016609132,3.2524294161020766,3.367516184483819
