,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T16000logg2.8,23050.64030246034,22252.24355656272,21533.00058670647,20927.534024306635,20285.98605812034,19704.563626661424,19208.033882419797,18685.257543356052,18208.61074602762,17796.552267824656,17365.53227556181,16971.189933080746,16627.163382368944,16269.979329955939,15942.753092643638,15655.472734644867,15359.7967391661,15089.234104796915,14850.853079407474,14607.900427494424,14386.097413520214,14190.223260390347,13992.258359613117,13811.786885639009,13652.105765935163,13491.705620536804,13345.648406858014,13216.289232971769,13086.90920209022,12969.208283822876,12864.746354749197,12760.389572312024,12665.342278372666,12580.679913817066,12495.975820162721,12418.757317117435,12349.825375575329,12280.906798602466,12218.411056458735,12162.64202283308,12107.333826210475,12057.927574999285,12013.906986160016,11970.874606939633,11933.16947420077,11899.68736722725,11867.27106490682,11839.423006947956,11814.721250818871,11790.806032404535,11770.671823759718
T16000logg3.0,24589.402037320753,23895.502697684904,23268.472452937123,22739.649722544902,22179.482978330514,21670.384389005867,21234.976018397876,20776.507277281562,20357.436098621634,19994.73896100896,19615.21119648802,19267.19101429572,18963.31325326508,18647.605339954272,18357.708622386483,18102.97072749701,17840.46538919224,17599.626657709017,17387.200652607633,17170.29557393916,16971.661785131888,16796.000397720356,16618.006494778943,16455.14194226685,16310.7865270683,16165.300201636643,16032.233932512961,15914.134753029626,15795.510969419634,15687.007396740888,15590.441957790548,15493.463899393759,15404.57227512136,15325.116315771716,15245.126468606237,15171.66337648225,15105.770743522437,15039.3928607491,14978.663312791206,14924.064904408973,14869.394118635242,14819.99145075364,14775.405772903407,14731.271567908303,14692.008269622871,14656.364971687528,14621.338367108294,14590.615626914127,14562.401821443631,14534.640701842725,14510.575637833559
T16000logg3.2,28220.584439426508,27528.02538939704,26904.833746728946,26380.63868460182,25821.541957283534,25315.1625314091,24882.895467215974,24425.18615213962,24007.9916756798,23647.36926819986,23268.222341682824,22921.301890875926,22618.56165999036,22302.664080073246,22012.99567345972,21758.412779045375,21494.902845907116,21253.263612091443,21039.92133390067,20821.02154926525,20620.47870607877,20442.826001646714,20261.827474369427,20095.99950552701,19948.654161836792,19799.231325962854,19662.25657229675,19540.254813291016,19416.862221106785,19303.631741687834,19202.38798130165,19099.960425945406,19005.683835284322,18920.90055136934,18834.8801571909,18755.51989628447,18683.61119671822,18610.6144855565,18543.53162792663,18482.136747450033,18420.242214926646,18364.03081255747,18311.89055592475,18259.96472962335,18213.40909451404,18169.614531466174,18126.314352634003,18087.886242459448,18051.022541709637,18014.57731115745,17982.42929210784
T17000logg2.2,16825.656854802663,15829.50821484171,14949.76467509883,14218.052176915346,13452.309207730774,12771.118471561967,12195.179102438558,11595.758641275523,11058.440233629995,10597.924876516348,10121.903830719422,9693.779480141075,9323.645647147974,8944.599708371357,8603.882051919643,8308.119209023678,8008.9677851164,7741.3421311807315,7509.076721151358,7277.63741296641,7072.134920409477,6894.37933197692,6719.943571966621,6566.431092569274,6434.525541162493,6307.067227257498,6196.23924997612,6102.239799770704,6012.9833334319055,5936.73410458762,5873.323661264962,5814.132355576017,5764.68313827997,5724.735280979327,5688.235731901314,5658.989863932988,5637.07361321504,5618.146194336911,5604.89947689053,5597.6409756275725,5593.303547374102,5593.50130082417,5599.024061476937,5607.279780344314,5618.89168180635,5635.340048573257,5653.719776757871,5674.130544905611,5698.712635613678,5724.139247644515,5750.456907609079
T17000logg2.4,19008.809969485374,17986.8361340126,17077.354134039822,16315.843878587446,15513.069597693877,14793.822128186779,14182.14606206697,13541.651464968048,12964.094878688107,12466.634916035664,11949.507490326037,11481.864476811865,11075.588195001832,10656.988720389087,10278.650014729643,9948.45939896501,9612.164303644879,9309.48548555955,9045.079087108252,8779.390701862016,8541.675471001769,8334.213557215977,8128.300291618284,7945.097938701303,7785.5571744268,7628.897929899975,7490.465789934433,7370.5422297165,7254.029934419136,7151.982877858649,7064.223554375688,6979.610516894881,6906.060083819528,6843.39183049632,6783.229329827003,6731.575182784003,6688.279180716073,6647.2200030245085,6613.132234459804,6585.635563229051,6560.615733182835,6541.496254047961,6528.032882486562,6517.126171739413,6510.974923949672,6509.768742551254,6510.532355860834,6514.740251798879,6523.122188181467,6532.562790794234,6544.276700928182
T17000logg2.6,21629.30024703761,20628.37300611586,19734.905477626126,18985.88458625742,18193.47365515903,17481.390475536293,16875.20853577405,16237.988137727254,15661.566483459506,15164.530596016204,14645.484785275949,14174.362081469992,13764.379015932205,13339.681359732136,12954.0263769561,12616.538384637168,12270.537415646302,11957.225060150517,11682.425333611172,11404.062728939718,11153.086341177328,10932.789023963787,10711.98205739684,10513.595885687162,10339.403401725383,10166.260929248147,10011.287399608624,9875.368399639894,9741.267334910848,9621.743777464691,9517.08657582067,9414.236000101318,9322.760211280138,9242.739353676938,9164.17570734769,9094.644273350672,9033.929036243391,8974.703366115382,8923.173626919413,8878.424450968074,8835.67169409736,8799.701194089454,8769.19784610939,8741.002102158674,8718.50881685616,8700.504169857819,8684.39993418706,8672.734707019683,8664.6595728323,8657.7134091743,8654.059526899971
T17000logg2.8,23684.35342267895,22742.866082091005,21900.39338223179,21193.477890246282,20443.165724457293,19767.54237843466,19192.11941833752,18585.433647882426,18035.598908541477,17561.2732023786,17064.566193337745,16612.729215750995,16219.230594449587,15810.424003091834,15438.093565648323,15111.789957714971,14776.034001320371,14470.746831985127,14202.32468747666,13929.12627106338,13681.455891205906,13463.25586882867,13243.216835257417,13044.124422241313,12868.406762099168,12692.422285393133,12533.49580530986,12393.096077545626,12253.271072758605,12127.215122773086,12015.724370936494,11904.929627171843,11805.001461772385,11716.398200738631,11628.313262136438,11549.008969599081,11478.448732741994,11408.59418059968,11346.397136609547,11290.826056543554,11236.609281448289,11189.330575092265,11147.167863265271,11106.83247102043,11072.536823992752,11042.214737402015,11013.526644775811,10989.78635083981,10969.03734434148,10949.343345645693,10933.567031710321
T17000logg3.0,25719.02982216156,24849.306302490706,24069.119620763908,23413.659535895134,22715.980119623673,22086.41764260126,21549.745405124915,20982.62015772708,20467.634188762444,20023.06410581992,19556.568364328545,19131.369919230372,18760.829471998186,18375.04590722399,18022.84965329778,17713.880709813555,17395.063671660264,17104.254345950827,16848.119578358055,16586.378059965635,16348.039218345411,16137.48779890915,15923.986448445707,15729.65293424009,15557.472448808121,15383.79499138047,15225.756371461815,15085.4016836052,14944.383455085092,14816.052788766656,14701.751404748113,14587.003638678767,14482.363554143327,14388.748594751118,14294.635863492022,14208.80238436748,14131.511504675413,14054.00846997864,13983.882112501455,13920.132863499124,13856.945446497624,13800.617863368558,13749.04260354797,13698.668247264337,13654.488999844627,13613.814712504896,13574.403412247346,13540.32419058195,13508.707224775339,13478.029327484162,13451.815987218451
T17000logg3.2,27829.521678507186,27041.611108349894,26332.940555081004,25736.365788143205,25100.128100272657,24524.777478766875,24033.680802406,23513.84766533173,23041.117317625787,22632.772670269405,22203.52951359733,21811.86501552551,21470.439321693633,21114.209115662255,20788.602641549496,20502.82761328003,20207.11585102296,19936.927233210656,19698.77147874481,19454.536236837113,19231.63920789394,19034.517687286316,18833.77026953071,18650.52614971664,18487.95356449277,18323.1290547641,18172.614579148492,18038.680758860883,17903.302567729006,17779.565505359227,17669.037573179863,17557.3229675844,17454.948853164173,17362.946925119075,17269.786984825616,17184.366357443116,17106.868582456424,17028.56187837299,16957.208861750736,16891.673457050623,16826.109462513636,16767.10367415262,16712.28771014176,16658.131528917565,16610.02124076358,16564.810682760875,16520.442408031224,16481.417535727294,16444.203273947565,16407.630408055124,16375.664125248622
T18000logg2.2,15669.869841806147,14739.088179502654,13916.534749088452,13230.762792524041,12513.412943521686,11875.127537039432,11334.39890889739,10772.561671329924,10269.307230610984,9837.43496820924,9392.172330765998,8992.352399394958,8646.45489753995,8293.320203347472,7976.587186269756,7701.51816251854,7424.144139613842,7176.618287568802,6961.74094394094,6748.338319837534,6559.495624849792,6396.305857481421,6236.982310198812,6097.580565375886,5978.260786816828,5863.9165181357985,5765.421752164805,5682.670459400563,5605.071812895083,5539.80864867031,5486.511193567708,5437.699931995311,5397.931822740098,5367.035158426245,5339.596094767239,5318.63716689707,5304.444367078077,5292.987040146832,5286.35501900532,5285.288418018793,5286.735834259934,5291.87546015796,5302.1815210788145,5314.794321410179,5330.122417000878,5350.293287346717,5372.153264177216,5395.621813501276,5423.369852124264,5451.941088668207,5481.1605005759475
