,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T22000logg3.2,21449.644074400516,20482.56325685309,19610.27623229364,18859.890160164363,18061.788962500694,17336.699950214028,16702.193260194355,16033.563548849612,15423.378269755305,14882.51610863268,14318.579860823385,13803.533488943618,13342.84513566197,12868.20308918822,12435.351265911915,12045.44138537211,11648.459749596628,11287.320117924031,10960.224259308618,10631.254219276254,10333.259644364833,10062.481904396638,9793.806183274366,9552.053560658951,9332.113607521216,9117.196676745636,8925.5557212691,8751.406185830669,8583.95825895263,8436.290218380684,8302.537445578604,8176.22795993311,8066.825486458338,7968.016751223823,7877.061266622917,7800.761615702641,7731.758357592453,7670.86631243979,7622.503437658312,7579.161795970523,7543.70999057505,7518.807724809597,7497.417681705629,7483.275550640448,7477.832258195286,7475.086571707844,7478.661495818669,7489.36095862108,7502.3562427148045,7520.754179923123,7545.081231758141
T22000logg3.4,25201.5395022946,24288.914806075507,23462.475725157186,22749.07157139189,21987.825611792978,21293.985104869025,20685.04701764772,20041.508378129623,19452.398814928423,18928.67567043453,18380.9149301165,17878.908158188915,17428.3829956108,16962.535040007915,16536.021697252858,16150.39563971047,15756.213143627321,15396.0708772804,15068.581890739726,14737.781341305228,14436.644730958002,14161.802305761601,13887.659700363505,13639.467359102757,13412.47518755223,13189.155077972226,12988.40590729428,12804.755515911605,12626.546977642885,12467.878691622464,12322.40270278781,12183.440902428149,12061.724261740763,11949.132714588732,11843.951340342708,11754.163805027025,11669.678267931253,11593.213239305514,11530.23016037743,11470.061281859178,11417.884221823124,11377.284584317475,11338.01799585623,11306.167462481366,11284.095687117242,11262.595768996196,11247.631154726512,11240.914342225511,11234.40724362593,11233.541240558669,11239.769732862198
T22000logg3.6,28463.602836992377,27623.7715628983,26859.903340253364,26200.29005817699,25492.881451565547,24846.08475921569,24279.076424976647,23677.159040233666,23124.65514729265,22634.406435613328,22119.22750898516,21645.706061815454,21221.740162931364,20781.024282956754,20376.21483189444,20011.270419568547,19636.080672896696,19292.130860863428,18980.49625317949,18663.77188708701,18374.363728222103,18111.386114611632,17847.249906106543,17607.019950867852,17388.474739208366,17171.681386019285,16975.71393050585,16797.4640536897,16622.797058526896,16466.08897751779,16323.472418370307,16185.495886767078,16063.214187191528,15951.31165048306,15844.84251052197,15752.447473768216,15666.45125211438,15586.64783579062,15519.527798779869,15455.528443007406,15398.15355511059,15352.016630185959,15306.809092037958,15268.08266226007,15239.173323689643,15209.82994153268,15186.463723472807,15171.658353145618,15155.617179438274,15144.934748064205,15141.805133020456
T22000logg3.8,33660.27846534621,32892.0088692943,32190.23914044694,31582.808518676753,30928.769180492396,30328.879698904246,29802.324371651535,29241.493287200417,28725.306213736123,28266.95496988244,27783.701163020025,27338.297870276776,26939.316836352937,26523.051624907726,26139.55218025149,25793.727477078715,25436.77598094238,25108.488565361266,24811.057857827644,24507.42355738442,24228.94359600211,23975.979209632766,23720.566328324014,23487.181100999744,23275.01430380574,23063.15304508699,22870.541964041146,22695.374986064064,22522.334663057332,22365.98661029721,22223.542700970702,22084.34210755192,21959.881867987522,21845.514087711555,21735.307375572043,21638.506427360473,21547.66525649271,21461.89090099472,21388.43094204523,21317.392975149047,21252.052188921356,21197.863998223143,21143.630725562103,21095.162626564615,21056.65079120472,21016.508212790417,20981.800214525025,20956.0032437094,20927.52889195592,20904.033186880384,20888.634464766576
T22000logg4.0,38174.0514570271,37465.78445961446,36816.45132899087,36252.44784915714,35643.59572828583,35083.6996328791,34590.94818012938,34065.22236752349,33580.39398128436,33148.957658992826,32693.474911671226,32272.936392710613,31895.503930247443,31501.232592837325,31137.39188646262,30808.758536490786,30469.15079556893,30156.311784672762,29872.522911385957,29582.466266401585,29315.962377008047,29073.705772349876,28828.725652335976,28604.439689378385,28400.40671028256,28196.2788629607,28010.298799034426,27840.97958052751,27673.32552061536,27521.613098204532,27382.854652148962,27246.995565120003,27125.488420201753,27012.83078073031,26904.16116617339,26808.740740928504,26717.91906741721,26632.074086941957,26558.46914566893,26486.049845171263,26419.190894965843,26363.4365155058,26306.59461533929,26255.300491142327,26213.941161864477,26170.076627673923,26131.352143727952,26101.571374280793,26068.307695226376,26039.677269470132,26019.260775125993
T23000logg2.8,15568.147977012732,14585.311813047487,13705.48410430902,12949.011397777114,12153.879134424415,11437.941322763954,10811.996783904335,10161.641286661301,9574.572312796668,9055.070056898925,8522.381128189996,8042.217239551377,7613.81845524425,7180.871905785636,6792.08106264353,6442.961777275401,6095.242658116488,5784.614714769715,5504.42934448399,5229.847135515549,4986.792767706432,4767.158304732925,4556.28939041243,4372.490291583849,4206.619430148098,4051.695796784198,3919.5230215050647,3801.7295063582274,3695.473873854143,3607.601333217102,3531.9659165183625,3467.3165895711977,3417.1716054769545,3377.957082673397,3348.6999890264096,3330.681875743775,3322.5294810102573,3323.136014496929,3332.24878454866,3350.426587682172,3376.0904879573773,3407.9034407850395,3448.2774949342274,3494.7156228739996,3545.4324021746647,3604.1892732225538,3667.6968258959414,3734.064620294878,3808.0016573447238,3885.626524315784,3965.1387415839354
T23000logg3.0,16669.60757760353,15710.465806448783,14851.077761979828,14112.522824130025,13333.813121147801,12630.724167598493,12015.444009747858,11372.856446528836,10790.217486460851,10273.553114036005,9740.201687041583,9256.696840910325,8824.059552314093,8383.39187401656,7984.983335035738,7625.953117579595,7265.091344358598,6940.032707579451,6645.493650228975,6353.568542842081,6092.290353795479,5854.758461655784,5623.228532470911,5418.13211392723,5231.584009701807,5053.416750358049,4897.77173565299,4756.934895684157,4625.511058695297,4512.90420654931,4412.171107979968,4321.033319746773,4245.6280543765015,4179.591764756124,4123.017025752992,4079.348999805978,4043.36393101861,4016.198523874836,3999.4404782244956,3989.253266506345,3986.982828302745,3992.831790927722,4004.7178897369604,4023.2856430444517,4048.0609763570264,4078.4854310655624,4114.344754175175,4154.939457419514,4200.855426990599,4251.169398335738,4305.188662708909
T23000logg3.2,19546.327788991286,18628.736654462118,17803.856483002823,17093.342313704776,16341.217841034033,15659.585722600636,15061.547391283744,14434.093435722103,13862.72241149522,13354.541893450834,12827.169156905551,12346.703901862642,11915.297498652466,11473.239130347742,11071.286015830328,10707.645157072684,10339.667859857998,10006.015560926728,9702.34338389249,9398.989795623458,9125.281998145032,8875.165385811457,8628.9398566739,8408.479069027002,8206.666568491859,8011.313519033817,7838.217149822624,7679.916389923074,7529.457302034242,7398.110841214201,7278.008387407055,7166.4694836128865,7071.577871639317,6984.481776985838,6906.455786750605,6842.62274272704,6784.332522651664,6734.898470804349,6697.340808095145,6663.969953466789,6638.807309880577,6623.28637338521,6611.410746139116,6606.629501438824,6609.581411147531,6615.857007325281,6628.048325539866,6646.476263572783,6668.0164818800395,6694.444558528892,6726.044585316418
T23000logg3.4,22211.49389408137,21347.313518044873,20567.972934538957,19895.737053185043,19181.781614020514,18533.05586233326,17963.47043098373,17363.982923242405,16816.67113495102,16329.625555157381,15822.414303301755,15358.962177273232,14942.598985828401,14514.228241472925,14123.411443250445,13769.684295728403,13410.124348054927,13082.893719460208,12785.004998841621,12485.944354916022,12214.926970240218,11967.318873920141,11722.10485167962,11501.353267481849,11299.324785832134,11102.299939482207,10926.543902415036,10765.686428729623,10611.365855977148,10475.530451591423,10350.828921202568,10233.617778234877,10132.792136693246,10039.224418978665,9953.934385581591,9882.934688623585,9816.42617766307,9758.297049607121,9712.374646426664,9669.288277917472,9634.140667407173,9609.143679388042,9586.231485810193,9570.309830465303,9562.729985754731,9556.843264651792,9556.858607315824,9563.815510662485,9572.170654845317,9585.47513865385,9604.74092180968
T23000logg3.6,25344.48459834892,24523.074383967334,23779.018341033054,23134.51337414271,22447.796482804573,21821.809631158718,21270.36124107104,20688.65498660984,20156.191900182446,19680.93517133287,19185.01952960715,18730.72765129611,18321.34074322801,17899.281782675254,17513.195900638068,17162.680368841822,16805.67094665848,16479.899503623616,16182.503314662175,15883.350712740086,15611.512863322767,15362.415916304115,15115.179752158108,14891.907637114613,14686.850078348874,14486.29918785894,14306.818303729498,14141.56692620905,13982.526776156823,13842.198342137353,13711.810005430862,13588.914883774098,13482.92536455025,13382.61247726749,13290.790160505778,13213.81120164795,13139.788495081644,13074.341339371256,13021.580827977403,12970.363440996867,12927.163748308598,12894.55794666364,12862.906002250178,12838.24313696648,12822.396490877953,12807.140523878634,12797.766333203364,12795.85974494764,12794.228494239776,12797.502832266777,12807.291926829768
T23000logg3.8,28874.727178806213,28134.995039035355,27462.097846353015,26878.838828208383,26254.439481996822,25683.493217785075,25180.89027687857,24648.47910868323,24159.8287939693,23724.337553315207,23267.91567652304,22848.612309431435,22471.51507281201,22080.816298608785,21722.28420313412,21397.619716777936,21065.151915574905,20760.760820184856,20483.780615314383,20203.53598594342,19947.860857191135,19714.648754710266,19481.57375298777,19270.10073405426,19076.89722377487,18886.40413470886,18714.850429183196,18557.984956634118,18405.44795275396,18269.68270654105,18144.662099217898,18025.19242182967,17920.96164137519,17823.209875021235,17732.095818261427,17654.742421446193,17580.402181721176,17513.243095662954,17458.210048457247,17404.081032869344,17357.006409469122,17320.358989068485,17283.51158548146,17253.04127739019,17231.51499314512,17209.055295372636,17192.137070628287,17182.97788479609,17172.41141787733,17166.56380922995,17167.671604385243
T23000logg4.0,33690.93155487474,33000.0213182584,32368.702074814835,31820.602290535437,31231.115955753783,30690.28798070845,30214.006064749112,29707.437307527307,29241.152950364816,28825.689479618915,28388.453320595003,27985.548069911718,27623.384741059854,27246.432818286754,26899.36559077762,26585.362803735083,26262.21934217536,25965.323435353526,25695.527538095997,25421.071380457583,25169.65530033605,24940.76069395424,24710.53524512059,24500.61699844433,24309.22577589167,24119.06416561682,23946.7270711696,23789.49557993425,23635.13203351364,23496.569351008115,23369.33394337982,23246.21993355708,23137.516192695442,23035.924489916637,22939.60071505244,22856.56517040136,22776.70038159561,22702.95670570507,22641.20403190367,22580.02879927779,22525.154056371674,22480.895185676716,22435.608107894277,22396.25751093888,22366.23104021064,22334.16409054007,22307.38737441663,22288.862144493185,22267.65063598144,22251.03148776835,22241.919152257848
T23000logg4.2,37628.76600450131,37013.21785251045,36448.91767811929,35956.90185239887,35426.96111420971,34939.76633367672,34509.27017370932,34051.22425250047,33629.075473436445,33251.88201009613,32855.01230446473,32488.99319755705,32159.172190975245,31816.045372429948,31499.899876005955,31213.290795574947,30918.52541982481,30647.51768527915,30400.93137026368,30150.237359663173,29920.451888067488,29711.07723847843,29500.61132506807,29308.679775666227,29133.469474023794,28959.54126899584,28802.16031526976,28657.914412885846,28516.659361056627,28390.468204880654,28273.27945195061,28160.516812874135,28061.837238659602,27967.72295724461,27879.29858153093,27803.7167956527,27729.521233406835,27661.499407502764,27604.853447657024,27547.7661962648,27496.650481663393,27455.465200638268,27412.777852628915,27375.430706871208,27346.836323798438,27315.878931907,27289.53523332016,27271.087537823638,27249.534511409267,27231.892040624825,27221.603808788877
T24000logg2.8,14825.454955535313,13934.17324310018,13134.001952195213,12443.54877817791,11717.071405649942,11062.093280904885,10487.979375977004,9891.74893109579,9353.387176315666,8876.009184434628,8387.174527184667,7946.704854983641,7553.043010154987,7156.078377865754,6800.073573242763,6480.084871239107,6162.6436358559795,5880.045408304242,5625.276622177741,5377.373464639602,5159.414863987488,4962.977262903678,4776.531510672005,4615.967188095755,4471.794523063108,4339.724876946601,4229.18232358169,4132.371074057697,4047.874624492846,3980.432679466051,3925.3894800368407,3881.6896328575226,3851.006626812497,3832.0423983103515,3822.945062429658,3823.547046898432,3835.030856079539,3854.900684360158,3881.729831958561,3918.766410525953,3962.7121963172876,4011.3771019175615,4069.63950993843,4133.335938886901,4200.011433065071,4275.621063625741,4355.339756551147,4436.743457750289,4526.47258798973,4619.255440317185,4712.8719895650875
T24000logg3.0,14828.813804118148,13937.706417816175,13139.001013762065,12452.310940797952,11728.568636644097,11075.355989385,10503.76604837223,9907.375121825338,9367.03655882664,8888.015255621336,8394.120168789073,7946.813982670746,7546.716971351768,7139.774794777134,6772.325024143566,6441.409937697442,6109.505808241592,5811.180573210338,5541.256586236477,5274.667487327223,5036.948898173427,4821.384834796438,4612.415994358196,4428.40637582615,4261.696106893209,4103.839568998273,3967.1834609008815,3844.5216989639866,3731.592232830223,3636.226659770797,3552.4172179195684,3478.329750359518,3418.700191115101,3368.634083087689,3327.9132053024223,3298.8412098690746,3277.9523519805903,3265.6082070176267,3262.46527300151,3266.5689719880006,3278.2178003744048,3296.870974160172,3322.2811092162706,3353.9739664377985,3390.8634088645917,3434.0995289036346,3482.3774607375744,3534.471211306578,3592.551051900582,3654.6485761007907,3719.600893477006
T24000logg3.2,16810.109105161402,15957.106757674199,15191.631680987352,14533.199691738697,13837.703069560866,13208.65522917643,12657.594285683785,12080.705707242903,11556.443700909442,11090.875236532158,10608.806957721295,10170.556128065937,9777.705874907291,9376.13895490577,9011.902290807655,8683.0377885379,8351.23332024732,8051.313552812046,7779.095704481498,7508.228611796269,7264.874510178913,7043.332626406847,6826.417120165533,6633.360887546651,6457.586955651886,6288.747733378891,6140.400764360506,6005.935285736558,5879.554375143546,5770.591315811031,5672.506354585106,5582.975587797849,5508.37950479879,5441.80399057755,5383.998016322978,5338.713440075534,5299.572565518209,5268.801062140437,5248.301385098426,5232.845472188948,5224.984385515874,5225.307861967872,5230.168381768063,5241.497526071883,5259.24618068597,5281.198818800525,5308.447624906307,5340.783386681736,5376.998621849104,5417.539299832965,5462.223834463909
T24000logg3.4,20524.37697947761,19698.753757337647,18955.490797198087,18313.65462491281,17634.03686879387,17017.55222112757,16475.43348673429,15906.700148732489,15388.417992557248,14926.371594444694,14446.941257248118,14009.803102622891,13616.281153357715,13213.071801091337,12846.109828671879,12513.205946018074,12176.36541338284,11870.651952689506,11591.667838167383,11313.017650759975,11061.360158234163,10830.768174866425,10603.804266238469,10400.351721689063,10213.607765597739,10032.831049654711,9872.58251088217,9725.295284810036,9585.410514227446,9463.637360548204,9350.815894234225,9246.454583655366,9158.03243052618,9075.282098040516,9001.477623253888,8941.31891145914,8884.880705387872,8837.100464220395,8800.634312367747,8767.093758596831,8741.345582359001,8724.848668509889,8710.848082916973,8703.52923237169,8703.69115448478,8706.162698602573,8714.123870917467,8728.242265702553,8744.471364525987,8765.171618580618,8791.099580483069
T24000logg3.6,22735.72085215233,21965.321954350744,21269.730754253505,20668.038675876047,20028.93245394259,19447.64763514217,18935.784843769994,18397.13471739717,17904.949679480396,17465.61308812265,17008.265765911565,16590.091493539505,16213.208864765864,15825.747545136604,15472.106555310249,15151.032469749387,14825.070369563466,14528.378086238426,14257.57052710989,13986.153313419587,13740.283315687057,13515.030473190585,13292.466409627192,13092.243959998936,12908.549065740526,12729.89443737051,12570.899625334274,12424.699758287252,12285.098064683023,12163.03686867197,12049.643116424757,11944.059897077503,11854.152000711356,11769.335245143398,11693.015158182321,11630.252076555538,11570.487913739133,11519.040302192678,11478.96538115604,11440.975699445593,11410.534529030672,11389.53543438652,11370.076686939634,11357.140705720205,11351.98621082318,11348.08595445403,11349.576524441907,11357.609835052199,11366.626359196682,11380.056511375251,11399.156689415131
T24000logg3.8,26067.897359626364,25367.7018556861,24733.089752297903,24182.78202189827,23596.294962251854,23061.364798026058,22589.627509229824,22091.872993362715,21636.003296083636,21228.717710945268,20803.63366521252,20414.052031818854,20062.707594583517,19700.462251313787,19368.984455519403,19067.921320370133,18761.31135634843,18481.45014356939,18226.054642951294,17969.185412367533,17735.766864425288,17522.0450557052,17310.010651817152,17118.57078674102,16943.020508248028,16771.442625240215,16618.162046336776,16477.028607730816,16341.512273482489,16222.547348820988,16111.502055019293,16007.420370112797,15918.334327977349,15833.450605357275,15756.342744497328,15692.345728699107,15630.367898436063,15576.087653607445,15532.957397225802,15490.799138157403,15455.683458774556,15429.953265096725,15404.589403759568,15385.32504160944,15373.984594615487,15362.56775221832,15356.239253378762,15356.749958816707,15356.82258350248,15361.077826223462,15371.410748850292
T24000logg4.0,29614.148543645588,28966.882746041658,28377.79786823529,27865.598031520185,27317.858908751277,26816.86955586908,26374.422292348758,25906.409330539533,25476.865478288793,25092.813935473634,24691.077931896783,24322.153729451173,23989.323900572057,23645.353653002137,23329.955797213563,23043.55532963575,22751.17049487244,22483.745649218657,22239.958756485605,21994.13152582042,21770.26347048567,21565.664402726372,21362.080307425356,21177.87324300921,21009.26997214225,20843.94433211882,20695.946090940073,20559.83138671249,20428.673916292286,20313.27747770455,20205.592484637113,20104.221230831245,20017.243610995454,19934.186495094847,19858.305870363714,19795.09372173522,19733.533561013934,19679.127611613138,19635.56464790167,19592.53009205523,19556.045606077132,19528.797719585524,19501.32604322342,19479.547787765106,19465.69737956454,19451.031986547776,19441.13564992004,19438.223234142268,19433.96395935698,19433.63693936719,19439.651804872516
T24000logg4.2,34537.795763860784,33942.55594330569,33398.28472986724,32924.12465856351,32414.686600472978,31947.123913659558,31533.94376720204,31095.172253196182,30691.304671951613,30330.26955268534,29951.143122117628,29601.967077838886,29287.145278825286,28960.385371704313,28659.81555064622,28387.18266771916,28107.54747398157,27850.935627263596,27617.383415828725,27380.674416287748,27164.250539624845,26966.971541263174,26769.456144548494,26589.907992476037,26426.029905550764,26264.15292069671,26118.35155755793,25984.737144670933,25854.763995429217,25739.395519318176,25632.321399637665,25530.19493973261,25441.638239472166,25357.288984200477,25278.979009608734,25212.88763437424,25148.275985149914,25089.973772166446,25042.378668625348,24994.717313836467,24953.02463726377,24920.632612623212,24887.1888105322,24859.0325818237,24839.048406727212,24817.190702825254,24799.86000802913,24789.904257911006,24777.314663017725,24768.557738305375,24766.63673521288
T24000logg4.4,35835.59823208594,35310.44286491359,34828.98748810895,34407.63798025563,33954.77557801091,33538.57316038108,33169.40428207335,32777.701726047155,32416.989306694446,32093.496329608653,31754.340898384093,31442.00569091985,31159.61269712604,30867.14707691151,30598.25325599028,30353.822499711558,30103.78343973453,29874.505983915064,29665.62694413784,29454.55540464494,29261.94729241,29086.128604564357,28910.83880244901,28752.020935778724,28606.776642181136,28464.11022918877,28336.478235838153,28218.79006037521,28105.354954643863,28005.996347815522,27912.356163343797,27824.43800433934,27749.33042990501,27676.91352723593,27610.775363503366,27555.79907921434,27501.876383340397,27453.94789795385,27415.661297942694,27377.348321699195,27344.438328471322,27319.980011338193,27294.503929522485,27273.728170013692,27260.45167231081,27245.370419362796,27234.167507782775,27229.786031401254,27222.993967374157,27219.290545939675,27221.938182446927
T25000logg2.8,16110.24274960066,15258.344698826966,14488.601637250114,13818.07305054864,13110.989033789629,12471.213582035874,11906.014350113077,11319.486781807494,10789.096176293415,10315.440870974277,9831.698115266794,9395.709682571001,9003.317265231935,8609.286679168885,8256.317129020272,7936.937386686767,7622.177033495947,7343.032173022202,7089.766047717527,6845.846894090089,6633.062214851577,6439.9455739552795,6259.498749475231,6105.847599781594,5967.534502501389,5843.595323183333,5741.570726554178,5653.288884752202,5578.95686966655,5521.4108399364895,5477.469249281844,5445.685801179436,5426.4431279833925,5420.230548129421,5424.300724081407,5437.428492768242,5462.689075169304,5496.423705126933,5536.394460801518,5587.705294121841,5645.7729388246935,5707.894441646594,5780.445219631476,5858.191792052489,5938.293309114232,6027.949074506179,6121.406773018691,6215.954800272332,6319.310743963389,6425.349521449547,6531.6879891855315
T25000logg3.0,13662.546561296338,12823.022420126297,12068.906100556535,11417.580164313742,10731.241706929217,10111.198326069596,9566.413562824435,8998.838773487534,8484.540024267148,8026.752990239281,7555.827508064598,7129.461438728462,6746.451525996605,6358.034810710554,6007.638566912758,5690.700624583084,5374.159319293035,5090.325670449676,4832.4677292888255,4579.450285044111,4354.882916935059,4150.479406474588,3954.20554891272,3782.674979606735,3626.8066449921366,3481.236721668371,3356.6017670726606,3244.9649334771393,3144.2379873047325,3060.7985061817676,2988.3381082358537,2926.5586302967463,2878.740068517577,2840.5355940216364,2812.205686448922,2794.8544105799433,2786.1334979213134,2786.1459617120076,2794.4945130610477,2810.9753767531347,2834.841965224473,2864.8414909600756,2902.5673672023345,2946.2707441726375,2994.361147117476,3049.7097780808836,3109.735682710845,3172.8165689732364,3242.7545171000756,3316.286334533407,3392.004547510817
T25000logg3.2,14929.530560454334,14120.52646802355,13394.11027948693,12767.620558373881,12106.757358259181,11509.25117386922,10984.614242781125,10436.625536859387,9939.082102605533,9496.196220409745,9038.875078049943,8623.6178671207,8250.40619430257,7870.117383979171,7525.720216437245,7213.908798303907,6900.574189631807,6618.067196770533,6360.992572517313,6106.61484473051,5879.009041127148,5671.321672706727,5469.511129610829,5290.967687208836,5128.139888175822,4973.338200699064,4838.510021040098,4716.33853781843,4603.180545984475,4507.088171556858,4420.750047437612,4343.849917576268,4281.353013957177,4226.417785329122,4180.753585765974,4146.910364441322,4119.290482513469,4100.210584959033,4090.521162696491,4086.5012795706707,4089.916598313731,4100.633761297042,4116.686398520165,4138.912692262119,4166.74194890647,4199.591321458386,4237.391390819441,4279.49698612028,4326.368697922038,4377.144650144705,4431.3766569989775
T25000logg3.4,17732.410924900407,16962.298096151113,16269.620728300355,15671.20120926777,15038.742607739743,14465.736611208113,13961.632670928277,13433.899357836346,12953.625030207824,12525.214027325379,12081.709369579012,11677.950479515459,11314.252597886749,10942.609682751709,10605.043281648625,10298.674348765433,9989.763164464872,9710.190987105738,9455.08352033181,9201.48950899063,8973.397066318403,8764.557731662093,8560.297968145383,8378.228927062173,8211.441768564535,8051.343265346779,7910.5914139761635,7781.705286918715,7660.7711793628405,7556.903469373513,7461.192545731158,7374.354638873597,7302.275756089568,7235.809541340003,7178.3245546013,7133.213701952448,7092.2954460255105,7059.781097162656,7037.316043627822,7018.545891491321,7007.150930905365,7003.7932299002705,7003.869909864271,7010.113966705337,7022.770742382296,7038.6118999063865,7059.433625311892,7085.431106090244,7114.435894589643,7147.381837723757,7184.705579161972
T25000logg3.6,20542.166408190653,19815.612897982046,19160.63706095028,18594.146036894843,17993.715100079622,17448.395284571212,16968.122264649443,16463.7526174666,16003.521186384913,15592.55214724056,15165.649805887831,14775.886608448769,14424.444239567754,14064.002228048661,13735.589223445962,13437.288866607318,13135.298122635837,12861.003772472899,12610.571422350264,12360.439955581309,12134.474364708927,11927.463995487546,11723.804687578328,11541.26342824581,11373.87389319453,11211.99118547527,11068.747810190014,10937.051981995435,10812.341127958569,10704.3378647366,10603.890927058736,10511.590647312336,10434.023492185133,10361.101303901323,10296.703237427231,10244.859612353379,10196.072473341826,10155.401944783745,10125.13436217947,10097.27767207439,10076.654524497397,10064.55329538225,10054.502341507041,10050.586779352041,10053.635321582902,10058.48341411311,10068.32732520277,10083.972479763703,10101.214149501307,10122.449993105558,10148.735039928242
T25000logg3.8,23372.293182214882,22704.043900800327,22099.787823794883,21575.529358841737,21018.690268365215,20511.83306405898,20064.342163749407,19593.728453697062,19163.55298418114,18778.634524955265,18378.334044777548,18012.27444600986,17681.584668629086,17342.037263303482,17032.14949997674,16750.205078046904,16464.427370185167,16204.394455699998,15966.701814286691,15728.951559320174,15513.775226231195,15316.412506547058,15121.933887614316,14947.308610154192,14786.872376132727,14631.439455645977,14493.7772541394,14366.562166906528,14245.95240194917,14141.556679820902,14043.395531999064,13953.148090643375,13877.215977813474,13804.843282249301,13740.657142105374,13688.62753798627,13638.83471310358,13596.704682425237,13564.722286940754,13534.317430292771,13510.710440396715,13495.512800054521,13481.490527059335,13473.19301556473,13471.930484686733,13471.471100960043,13475.657007971255,13485.858433958474,13496.605638415343,13511.025450646355,13530.807240399097
T25000logg4.0,27283.40424578871,26661.5064884443,26097.015905562166,25605.8608782381,25082.469075264828,24604.662080721264,24181.96023083563,23736.25548774547,23327.85355323801,22961.844597733587,22580.269135678616,22230.4868779127,21914.077355107678,21588.340146060516,21290.292167713113,21018.844184045982,20742.94223059281,20491.194018660703,20260.9866084588,20029.991097536626,19820.315292943058,19627.90113156593,19437.617616532953,19266.245930099314,19108.525153251947,18955.11540750949,18818.875765752036,18692.35970534309,18571.910341838226,18467.329526672704,18368.156670293938,18276.473504106725,18198.87896620949,18124.09099039761,18057.07178076922,18002.068101857145,17948.611609269552,17902.403031924092,17866.32168324179,17831.084892490242,17802.270580577362,17781.979944111547,17762.04183064583,17747.51227726783,17740.251749212086,17732.892651593782,17729.900574430372,17733.294315601877,17736.201037871684,17742.565495300423,17754.726959911426
T25000logg4.2,29647.345849523044,29093.052737616028,28588.1057082605,28147.852128879375,27677.198942359326,27246.456762233243,26865.04836243879,26461.90768001649,26091.809097508904,25760.095929046147,25413.532611966402,25095.315380553646,24807.610433528684,24510.785953672028,24238.759052999496,23991.33917983637,23739.32031996105,23509.019623802764,23298.94125306691,23087.67713363027,22895.643587585713,22720.028029958026,22545.953782313343,22388.96617253595,22245.1452142956,22104.896405526197,21980.19658060947,21865.033393552218,21755.094526952194,21659.63142107674,21569.535496219687,21486.066569869676,21415.57987604271,21347.763737504964,21286.9491998772,21237.315362723544,21188.953765051847,21147.190665975773,21114.947541899768,21083.14563734034,21057.225186963766,21039.41826546461,21021.440832996734,21008.43418303971,21002.473124672953,20995.751388483517,20993.063580215196,20996.665190852294,20999.051297212736,21004.620083583646,21015.966952005154
T25000logg4.4,31477.83967527093,30978.65043921656,30522.282785511357,30123.505412461203,29696.00237010419,29303.889614624637,28956.35688467102,28588.35801633872,28250.031307454938,27946.756482588455,27629.45545912451,27337.77619854027,27074.20282266702,26801.917418715777,26552.150833891574,26325.28776807951,26093.94883880774,25882.406457375866,25689.95180406025,25496.2285944619,25320.117148499805,25159.659361739097,25000.52493018114,24857.091419781133,24726.32268175116,24598.792001023165,24485.545292888226,24381.631652932625,24282.47490396148,24196.632748920718,24116.22745285078,24041.87828903469,23979.487248734888,23919.94012247244,23866.78550606234,23823.892481936335,23782.53181189917,23747.12079206716,23720.507870811223,23694.43849146325,23673.682571351772,23660.55331153266,23647.103424764013,23638.196558516436,23635.986249212376,23632.767641491122,23633.214946062453,23639.708630260913,23644.659987126295,23652.46387916745,23665.8565842554
T26000logg3.0,12569.169504741374,11833.470684769385,11171.5438301188,10592.77301050172,9985.30597598993,9436.078700702854,8946.98973548801,8440.531021891582,7981.918570671539,7567.734781694917,7145.32390122129,6763.896070218796,6415.894826716421,6067.178849245158,5754.406504111598,5466.692229676753,5184.089767721306,4933.40040150287,4701.210811481369,4478.698093434676,4284.28212355792,4104.138366734403,3936.4315115153054,3792.6117590966014,3661.2005984567895,3543.109114448692,3444.9057887800964,3358.0279445610277,3284.1885850954236,3226.255018974761,3179.110971179536,3143.748889018537,3120.694678307153,3108.078203792234,3105.514165554763,3112.210577185363,3128.7729384085546,3153.6358279024084,3185.304613851208,3226.321280320588,3273.9937482288515,3326.539673283712,3387.802706553203,3454.1228239846764,3523.877463035668,3601.58419831161,3682.9069641603337,3766.7114628268696,3857.7023764355995,3950.9739268913927,4046.64128829394
