,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T20000logg3.6,569084.3219552304,544548.4195218566,522623.2329985799,501531.9891138793,483273.68095801026,466887.5361619049,451214.3249982857,437480.743139482,425154.9105102335,413499.03003398055,403277.3138110304,394186.76172729244,385745.003355457,378402.7988869603,371972.09190257825,366122.0388980082,361091.3798516218,356747.80953798577,352865.88658972865,349548.5999875696,346725.5377601216,344257.28144053277,342127.4578725282,340361.7573968925,338862.9429230803,337537.02253772126,336490.26133344014
T21000logg2.6,274405.7481527473,242665.44601690996,215513.93389400796,190522.76213740226,169595.08813911438,151564.9353019973,135153.69502525186,121371.42416640502,109668.09868725754,99297.43978603581,90687.13850661195,83569.03508846126,77534.20479926467,72728.20555755691,69031.50158380269,66208.30795571928,64235.66500528342,63048.34511486938,62503.798211393754,62577.958288343056,63176.59096005928,64228.93135761859,65734.99945369718,67572.25898758676,69712.34138763469,72187.21554989071,74867.78269056337
T21000logg2.8,288790.40283345274,256796.79961181487,229243.32377448515,203644.5228806559,181993.73788100155,163103.39431842545,145640.22222023958,130738.38051213743,117843.9048607971,106167.54001294526,96253.38113774806,87830.2907674124,80443.00175446422,74320.1883968212,69341.26753174889,65229.140580844956,62016.798207516375,59640.62573843701,57932.09286183886,56867.592886540864,56389.92537445617,56405.996116940776,56877.62926688857,57747.163570774355,58962.578650284966,60505.33635933735,62316.81174152914
T21000logg3.0,332185.1888185948,300976.9296025357,273848.00935917377,248409.31927361403,226682.16306186645,207530.47754255496,189621.8822776671,174137.35002579496,160550.46909596745,148062.15659934763,137280.2698337785,127955.14122025932,119608.32166072927,112514.37289861546,106566.48659157919,101461.20906251014,97264.24494223978,93923.37597257587,91254.3052576546,89215.60296442824,87798.82430503915,86892.6664903711,86414.1177440938,86376.64761820185,86705.56233797621,87334.5211359728,88274.71886678567
T21000logg3.2,375742.5682315008,346683.97112601704,321229.37626282015,297176.33245780173,276551.98238474777,258257.9182352735,241006.75271711074,226015.56906354238,212748.3290237625,200423.66106844807,189723.98609667743,180377.0553589025,171900.30826958717,164640.37190979903,158457.52680697833,153039.10742525372,148513.0622369338,144798.72577731928,141699.1157030784,139217.29205530736,137326.4368021735,135911.6835884088,134893.21683854086,134304.10666300703,134064.61424405535,134079.93772878518,134407.91590872296
T21000logg3.4,443414.32212555414,416044.645289065,391873.8079149264,368871.2791130898,349041.02002232784,331351.9650612253,314565.1174109238,299891.17035900656,286811.3751409487,274561.50701279734,263848.8825537218,254405.41519518307,245748.16365706807,238256.54384249772,231786.2172214263,226017.62888405,221110.61207591853,216979.4612126123,213419.72131206674,210446.8839169997,208045.62567368004,206094.11692467253,204500.996726097,203333.09513301082,202500.84216024372,201881.65220674677,201580.16725166808
T21000logg3.6,514434.87713284243,489355.5729053392,467054.78283796087,445708.750931531,427241.3115801808,410709.6977517703,394960.90251287614,381160.1763103773,368814.0886805586,357201.075869162,347020.88025614497,338008.5335348498,329698.9964421637,322484.0367604685,316209.1297272458,310562.30004251614,305726.2027562539,301601.56653517723,297986.3063823559,294913.0654090323,292361.6503602702,290210.55589096877,288371.0523817464,286922.5268893541,285772.3034416856,284785.1341664387,284093.02112307603
T21000logg3.8,615540.8677895423,592736.4594003262,572317.4381281922,552656.1027328456,535554.3317933765,520174.5983618653,505459.2442756281,492504.82746956014,480863.58467671246,469861.90354967106,460168.5494180034,451538.84177843004,443530.1245355343,436529.0738154872,430386.5234208456,424803.98459797655,419962.95657552354,415774.3742489516,412046.9626791201,408790.9191045674,406021.89722042845,403616.8739261908,401460.2959799868,399673.980048686,398156.47677056224,396748.90601880517,395622.57428996713
T22000logg2.6,280337.14845912403,249744.5573147818,223462.21938608662,199269.29254857643,178955.32261386103,161493.02269165494,145685.38195882595,132407.15872427367,121188.69176211441,111337.37484622537,103181.98008480469,96521.90934536826,90990.95074518997,86643.47338173653,83416.35689712349,81086.32144084701,79597.76030909689,78885.94040577153,78813.21657751896,79367.79014559615,80420.19987027982,81911.26690563832,83861.89113932032,86116.84218485674,88657.39707569736,91534.10176437421,94594.11132277714
T22000logg2.8,263588.14762357384,233373.83693585463,207465.57171945242,183525.79970293777,163342.4058805101,145820.45061920886,129727.97572637963,116053.07184941799,104302.48072434278,93756.3790133546,84856.69909496928,77373.36580585204,70901.23377330421,65599.7330574178,61377.20034993265,57988.261669892774,55435.58732735293,53664.136105264704,52528.610428217624,52000.487145293606,52016.10579818082,52497.42893758555,53418.02002206717,54700.958771808044,56304.172893659015,58230.41019457221,60395.76749682637
T22000logg3.0,283707.07189500635,255063.89040343158,230419.30008774862,207522.5260373351,188082.2968426146,171054.5443543539,155245.3691658111,141654.48792160134,129827.97352403503,119066.59885485203,109850.98030793716,101969.7419212041,95012.44500934482,89175.1411032321,84375.53988768808,80358.75756866603,77154.89026048097,74719.41034537539,72903.63397233418,71658.81020257492,70969.28251327675,70744.0877246119,70920.57074194172,71481.9899661445,72368.86350192595,73546.13095002514,74988.07605404744
T22000logg3.2,334925.604417731,306970.87753779674,282654.00023260375,259827.76476515876,240299.00511241256,223049.29963259475,206879.4636757903,192862.32601639387,180532.13182341764,169170.64125087066,159338.53625327337,150814.63084993907,143165.08912924965,136648.06654860143,131166.10690991618,126443.59102054522,122546.1297040231,119425.75141671252,116919.18848437213,114972.53141502895,113598.25687770327,112693.85883374515,112161.4855544483,112038.93662228962,112253.0831866156,112723.8241879107,113485.57287935361
T22000logg3.4,390348.5113987173,364020.8812254897,340945.69635054615,319140.46931223734,300371.2659495466,283694.5858147143,267962.8884010131,254230.1207864206,242059.34695680655,230754.95547402027,220889.6952989071,212257.9262677417,204430.0643414061,197681.51408176572,191920.7425239141,186872.16487464582,182609.43826119346,179097.98182368744,176176.10082338742,173764.02892797865,171918.4534949375,170528.1325387471,169462.427084789,168809.57152784272,168484.81694630906,168374.52410875412,168562.68863796117
T22000logg3.6,438157.5375264657,414003.18514586135,392672.1836873342,372379.16490550234,354862.441451133,339236.35070195654,324420.1721355447,311462.384994317,299927.10228068504,289150.27834584436,279733.8105501155,271455.83465575345,263897.4581784601,257373.48773604285,251765.46659170763,246799.4793290696,242594.49603004605,239085.0032167128,236104.83759074684,233620.1739180632,231655.2573260881,230104.10615349788,228846.35688362282,227973.50872856803,227401.6414075854,227001.35165397872,226883.8597117677
T22000logg3.8,515007.8370393308,492966.1063018454,473347.9653984833,454557.9622593731,438263.46215791313,423659.9053332886,409743.8165888915,397527.1340111774,386597.97458142263,376329.4181608183,367322.18929386744,359358.2315510889,352033.33316262276,345679.0191461439,340167.6336629371,335231.54068574193,331010.9070864771,327431.91099355393,324329.78208252345,321683.09018399986,319517.7268646589,317726.5747858912,316187.5924479766,315009.00892054755,314102.4488249681,313323.79405525024,312812.8125189233
T22000logg4.0,581804.9296368725,561521.5316584847,543340.004381797,525826.5460700551,510564.7734166702,496834.57839811075,483707.38048714516,472143.3221320848,461766.4968935309,451989.4658987459,443390.2495559987,435766.3296142543,428734.2344963824,422617.7993638616,417293.50705838087,412507.68546920706,408392.43409733596,404883.3910241632,401825.05157486757,399177.6490909291,396989.4619290071,395152.1318256857,393531.739755464,392254.7345372713,391228.3039478551,390300.940528962,389626.6408424773
T23000logg2.8,247142.05605112805,218593.0230870806,194070.57558733862,171424.67407649517,152296.96674018222,135712.8164874357,120533.13889133719,107624.0312093917,96564.8451457071,86698.0924703255,78383.67451543099,71449.2630558007,65534.310282028186,60726.49737524766,56980.2152315086,54070.80778805782,51968.369366007304,50629.17723537206,49920.73488157084,49807.758159435725,50216.91243326497,51078.510600578695,52379.81432883799,54020.78590198542,55967.56133883429,58239.41339206145,60731.37432702659
T23000logg3.0,263295.5110034846,235449.93585383447,211503.08334794262,189296.59028334462,170445.75280082104,153971.07280767383,138731.8931292981,125643.96653889009,114292.46075997289,104012.77789041115,95223.57871587513,87748.02436738207,81204.41073453613,75738.48773693087,71295.17388643013,67637.94988341763,64762.433202691725,62642.710051004695,61140.45105681939,60194.11185129157,59790.407199354246,59844.19593453495,60300.805837799235,61128.31904698626,62274.40890999289,63716.93117705405,65413.04138103863
T23000logg3.2,305781.64667632256,279187.829037225,256178.79461825074,234692.71711367843,216327.46119286737,200149.13692630784,185045.42828390404,171955.37623714106,160481.87750404642,149966.96140890926,140869.76977852912,133019.45820482023,126025.44436470572,120073.2750547913,115106.74810158488,110883.4389758163,107411.90823534068,104684.53235054389,102558.57332272439,100944.1899686142,99881.28386930513,99271.68528990091,99022.20009183072,99160.67571889226,99619.78435116367,100338.94328629551,101331.6888155074
