,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T21000logg3.8,550940.9670074582,542098.346472952,534747.3293956404,528981.1937493916,523442.7820953528,518993.26655871555,515613.89384988067,512526.0239208157,510183.3624165614,508538.2958980483,507160.75828204356,506274.6866449695,505834.1063581668,505606.2960037126,505688.4634094466,506047.86796846974,506557.5790877241,507251.4530943834,508114.0128473493,509072.02923113696,510132.0065842187,511294.3649069372,512510.3383788775,513775.48930789635,515103.7166944833,516452.99968878675,517815.8714280267,519220.2419446387,520619.8542558563,522010.9157341044,523430.49703295075,524826.9566034795,526199.0854786499,527596.092195706,528953.4193607573,530279.0638059797,531620.3554149824,532911.5412322092,534164.9434660841,535430.0928410873,536634.7702633045,537797.9009297261,538971.5062300769,540076.1234893132,541143.2649465551,542210.3217228417,543206.7549800604,544171.0995499638,545126.6579846557,546010.5132430964,546866.3525610393
T21000logg4.0,671640.6914115902,663059.8534320458,655831.5236433422,650066.0583390486,644451.4785526727,639858.2881203332,636285.2434335072,632952.1423033888,630342.9740635274,628421.5109887349,626735.6175689835,625542.7593844988,624804.1636954455,624258.6987582125,624035.1215873847,624105.4539737625,624314.2384521591,624722.6138904677,625318.7613828741,626002.5262551939,626803.133375999,627724.9483701003,628693.5682103755,629722.5567343762,630834.9593975219,631960.0695206715,633110.9129917348,634315.437519826,635509.6187848779,636704.8165649594,637939.4091233156,639144.11374997,640335.9415110437,641553.7113492305,642728.1713405448,643876.0406906451,645048.803614954,646162.4998931298,647242.3639578955,648342.0905664377,649372.1441524356,650372.7148367983,651372.7799262173,652303.4958694846,653208.9741055288,654099.7104098891,654919.66689381,655717.9441071134,656492.3115234261,657192.8184988427,657873.8197259206
T22000logg2.6,107684.84224362198,95268.34688331187,85209.49839709846,77450.80392351346,70256.81372467548,64675.73730697649,60560.7262480932,57002.08468293099,54486.03003391885,52876.530477980225,51732.75969235079,51246.13189313159,51316.55589346194,51754.01695921402,52590.669450024674,53762.866755094285,55205.510298767076,56873.93501972351,58742.3456915138,60807.042234156215,62991.59938077921,65300.97216901843,67756.44909306624,70257.89401777863,72859.26673169975,75560.15935932782,78260.93283220298,81037.17356780992,83878.68287786607,86693.40670749574,89554.81768769104,92460.39493279258,95318.82169375858,98211.07011561388,101128.05706090924,103988.29921412554,106866.95858337302,109759.13253033701,112587.99964415302,115429.29816970037,118274.82025645135,121051.30851251262,123844.33764124256,126631.90912418497,129347.95384875486,132085.34711188253,134809.95824465842,137464.18084747333,140144.51613842061,142808.80935319402,145407.4573168182
T22000logg2.8,119542.2347558952,108723.11736485439,100041.71728883834,93440.93536493293,87392.25421533453,82780.80983905538,79466.23020888743,76666.53141667158,74769.685324224,73650.86394263597,72944.90174964222,72790.98889556923,73098.99202429461,73721.92403493423,74670.38518378146,75886.64077830203,77330.77251158158,78954.37108707277,80731.12054520007,82672.76486154286,84707.18441473889,86833.91793905241,89084.35767346038,91373.96169342767,93726.1901435585,96169.83401223634,98609.82324728521,101105.09745989644,103657.26533780967,106179.04283513941,108742.66096325632,111340.33385044144,113895.12689646662,116473.07810200316,119073.02310145996,121619.31977683947,124182.70824756502,126755.8286400623,129272.34646142184,131797.18381377478,134326.1625163398,136799.37951785835,139273.3713814112,141748.67762344796,144167.01667477185,146588.16079273552,149005.4057955081,151364.44085237302,153735.47077719268,156097.47347924503,158402.20059997804
T22000logg3.0,147669.8756032537,137878.11217814474,130073.1397623599,124179.16120619277,118841.08722784596,114831.09251507669,111999.83727751343,109672.68998933217,108168.46662868287,107360.94358059212,106949.93867513299,107033.0070056328,107522.03900081335,108306.52380747847,109373.92449675221,110670.99162772334,112175.69372857812,113828.57943963018,115608.63642851467,117532.67079172615,119525.72078128782,121592.88083288542,123762.38264615578,125952.67884637452,128194.43242204787,130506.78332661481,132802.70961125768,135148.12951280555,137532.0564979704,139880.31674428753,142264.18584264524,144668.5951004423,147026.7186839785,149408.3067562378,151798.3468101006,154132.73469474798,156488.8050024499,158841.18099620997,161137.8540986794,163445.83084341127,165746.308626006,167993.00577979648,170243.349235325,172483.71064742698,174670.24024864112,176861.502795203,179038.20649157313,181161.42759409506,183296.07787898893,185411.830822998,187476.77275243358
T22000logg3.2,202231.875076554,192644.04088568728,184968.17428563218,179155.90189159138,173855.5935793439,169844.09117357334,166990.78638045068,164610.76455460116,163035.3305524678,162149.5133987382,161639.0231322677,161614.78811681917,161994.45838234542,162652.98635105777,163591.05157804006,164758.04307434984,166118.60811587787,167626.37104014086,169260.2873947519,171024.7760255139,172857.87508295124,174762.5687706794,176756.03198808237,178770.90484649557,180832.1031117738,182951.08687640706,185057.7329514163,187203.23362572616,189378.31267099272,191519.7831901048,193693.72879715453,195877.3943306798,198018.89289500506,200179.76500494688,202340.21890875927,204450.12069522106,206577.1892437694,208692.50107707424,210754.6290593103,212828.57718474203,214884.21804148922,216890.57751955095,218896.66989818422,220883.96797956282,222824.48776397793,224760.72813939443,226676.08858360557,228546.42276430933,230416.17442053696,232261.78771453633,234063.71469317598
T22000logg3.4,314463.1239751457,304590.63593147864,296560.8322327651,290370.2601651737,284599.9772257261,280105.53320631996,276788.86209965975,273888.8246114077,271810.11227488075,270456.93997415685,269442.51684042596,268939.28321626957,268876.56057535263,269065.03983105277,269557.5433843513,270311.4551141229,271235.0438766752,272327.33496741083,273572.9591329472,274926.2010136789,276365.7115236528,277898.6195457025,279496.926701642,281130.49905764917,282827.7752300502,284558.55962151394,286289.44674172706,288071.88573998096,289861.05514018785,291629.1974648596,293438.6661780368,295236.9494511215,297003.9455850283,298799.7755020528,300573.759829451,302306.0918196043,304065.5562501438,305790.59606460197,307473.58847466455,309170.0395086134,310828.4131850952,312449.31782433455,314067.1638405156,315647.84107481345,317193.5920152127,318730.1812956619,320227.9621060779,321693.5572628115,323149.52626317966,324564.5257675298,325949.44824952976
T22000logg3.6,339763.7427009718,331029.4388979227,323940.86230723606,318509.1413634912,313462.8101000985,309564.18394117546,306730.52536005725,304289.96620674536,302593.2817686608,301553.98928794725,300844.3304970518,300600.5952879427,300754.7891312118,301161.97865699616,301846.7930442161,302764.9959773987,303862.14824125054,305112.221415565,306494.9208312969,307997.21755658276,309574.65738982655,311227.28635436704,312956.89465720643,314713.48822741373,316514.4389299059,318360.14625396684,320201.0159698373,322070.66479320003,323959.35777834314,325819.7495041328,327707.30226335884,329591.7133942006,331436.9451156281,333301.7051554825,335150.0917048915,336953.1298321602,338768.5724303894,340557.1140216058,342293.80028630584,344043.0569664886,345753.7669201965,347413.43800583185,349077.64131785225,350698.82491830527,352274.4974171821,353843.7802552078,355369.76909883623,356854.6440287373,358329.9750229793,359759.96522609354,361151.6353671187
T22000logg3.8,432407.77990520385,424499.89994314924,418046.3920376485,413077.84993298305,408431.4909579366,404818.5598323377,402177.43029965356,399884.5813613068,398274.9464674877,397275.8971892885,396577.9209310055,396314.56298394984,396426.27112948895,396772.64636059874,397381.458885241,398213.3313159123,399212.4698118481,400357.62800738134,401631.06091452367,403015.04236751806,404470.6756926844,405999.38485960953,407596.2666364109,409217.77676032716,410882.3221140723,412581.9794196606,414275.55972687434,415995.8358383543,417725.4674969591,419427.36234167404,421152.62601200986,422865.81914991525,424540.1591201226,426232.3027846116,427897.81238901673,429518.56818389427,431150.563765859,432744.94106837735,434288.04145448445,435843.45805649954,437348.78573240456,438802.4165744563,440263.4985224602,441668.14098976913,443026.7434327262,444382.03361338447,445679.96575249196,446937.37599139905,448185.4608354752,449374.45952443854,450527.3196919045
T22000logg4.0,513433.84381230146,506156.7258678084,500185.2395215605,495556.6418568755,491206.18805975973,487802.99437551823,485295.7987146175,483108.4182382935,481561.4038059584,480588.2776255215,479900.78503810696,479627.8047889157,479713.05780757475,480025.141923344,480591.1635804102,481373.1623579542,482318.82847838115,483407.4130356888,484621.8704576402,485944.8480404128,487338.1508909445,488803.80704237666,490335.36361407075,491889.67589219526,493488.4471940168,495118.6423284339,496742.5839275697,498392.5535323319,500049.50464820623,501679.23825483833,503331.30393844726,504969.09864553146,506570.39111329656,508185.2785640602,509772.7247871686,511315.7376204793,512869.9504685905,514383.27484039735,515845.8885022738,517319.82256381004,518740.2011591485,520113.7426597593,521484.3000353057,522798.7734365371,524071.5774766892,525330.3193542289,526530.7774892284,527693.1996652662,528837.2258309019,529918.5162280046,530963.95628373
T23000logg2.6,103355.06256164999,95597.29477294051,89589.48224116144,85238.4777873941,81525.94920831005,79009.0350066972,77520.14602397579,76659.18927500804,76558.96814122156,77061.7711847929,78110.7659826595,79615.48741192457,81448.53954458995,83718.99868824559,86225.50521112331,88878.16594317203,91850.97291353627,94907.31856014703,97997.3925565698,101310.88840310267,104617.2594271238,107900.7887035302,111342.7118022781,114732.09035220953,118074.30058256252,121533.91970477121,124910.70730809851,128246.75837111186,131663.12959261172,134978.7747368432,138266.23130125052,141605.9491874464,144843.73157478383,148050.88283398587,151298.76616125586,154449.92172200634,157568.72426182026,160724.20603939545,163788.60757513862,166826.34050298593,169897.2269095577,172881.72768583326,175847.604507004,178842.96311870532,181754.3946388555,184658.88383604528,187588.04846788416,190435.09437756438,193290.46426450927,196166.34257366136,198960.99101512047
T23000logg2.8,88797.72726408302,79663.15197430337,72427.07204201647,66986.32081081696,62121.678880655294,58530.91962084547,56052.68490699333,54106.60246468037,52958.018093597675,52471.93462643545,52417.92422971749,52846.779389448435,53664.47555829962,54816.065525559716,56244.07774077689,57892.80200555867,59786.007572871335,61820.40903653842,63977.088007781254,66310.75210226071,68704.93750176254,71170.03709206142,73766.62419609068,76367.79000860278,79030.21560242174,81782.22152736672,84503.64345012562,87277.91930101847,90109.60794213662,92893.52877978556,95711.1128312646,98568.00309582225,101363.15199814897,104186.19949692953,107031.03336649697,109809.30074784398,112604.91391547232,115412.8896962339,118150.64697510812,120903.94157525178,123660.72221375816,126343.1509243498,129047.78747523094,131745.87759073218,134368.4187595162,137018.7091939788,139655.1481249386,142218.52479362517,144813.6847065672,147391.7281824489,149902.01886267576
T23000logg3.0,129030.73607211436,119828.74531554959,112517.2687936506,107002.14813198673,102044.2807050488,98353.17543337852,95772.39910241426,93698.25404319512,92410.75494167855,91780.27913614252,91549.99111779698,91791.38072196754,92416.27249246155,93341.33520590769,94535.19448279412,95947.28340266374,97572.44496286515,99336.34789416936,101223.34552053422,103259.70209610868,105357.89483553419,107530.80972821818,109810.43536671232,112099.69459300622,114452.97341944563,116874.76880820753,119273.24738805971,121726.99295435075,124219.7939201621,126672.65087986474,129162.88450604308,131675.37008649323,134134.0547620804,136625.0566622334,139121.78511279626,141560.83086442243,144019.57175767867,146476.40044236794,148875.49254058028,151284.24269586813,153686.65050466396,156029.10718856577,158382.70684647467,160722.67645222048,163001.85963838207,165295.78575181018,167569.95656713456,169786.12454842965,172019.41261772404,174230.4204475702,176389.23458972722
T23000logg3.2,172345.98720054823,163780.40530284462,156995.23984602612,151898.6450750985,147344.2119986514,143982.66872562107,141660.50204707484,139827.81071251474,138731.801213297,138246.1583487137,138145.11123718688,138481.87048737385,139170.504881587,140144.30125582725,141362.91152919468,142777.52108538192,144390.8552678354,146125.73392286422,147967.09546828887,149943.20245390118,151967.80813408009,154053.71530302838,156231.06186363567,158409.69079313852,160637.52960302218,162921.05260935624,165175.33285485712,167474.69703620236,169801.02911274618,172084.3288030186,174397.9746086927,176723.10753029338,178993.0039446153,181291.34639646325,183585.07519587842,185821.14581197576,188074.42834583618,190315.9933597924,192502.29378724945,194693.2312701626,196869.6859538363,198990.5159766893,201115.04203393572,203219.21586861316,205267.61721863292,207323.04556933418,209352.25920680762,211329.6341257358,213314.4715720816,215271.08381169784,217183.48500571077
T23000logg3.4,227798.05696603807,219609.5465359724,213107.89993355775,208219.6899918485,203839.45693415104,200599.57976324324,198360.15963730268,196587.63795973998,195524.4265071753,195052.34831992895,194950.97950440453,195273.3294222389,195937.56698135857,196877.65557517772,198055.06343762798,199422.71454264072,200982.23188063034,202659.05786764916,204438.01476697763,206345.10738450135,208297.18396190353,210306.24470565846,212399.09791791023,214491.96687525258,216624.99725783843,218807.1228344885,220958.087382027,223147.32147759278,225355.9159314492,227520.41915681286,229709.73036753177,231903.2495234034,234041.62581961902,236203.36224641945,238353.62476829893,240444.41136661384,242552.6859563111,244639.7141321229,246671.23325342417,248704.68266290618,250714.83470223186,252671.16310493727,254623.9991840116,256549.1769358913,258421.2882998014,260291.65525963472,262128.85087578185,263916.51973004296,265703.6983451336,267454.5352071326,269162.65664443024
T23000logg3.6,291199.6270920213,283098.0464869279,276615.10793442954,271692.30821117735,267230.6072946156,263876.641602999,261503.24729831982,259563.55284392662,258323.14984575752,257672.04786225522,257369.62451409714,257492.52793805653,257963.76996269875,258695.83619334068,259672.12020168142,260848.4503726892,262206.214555513,263690.1073117074,265286.711052231,267003.1210383565,268772.6068793479,270609.32395294245,272521.4368329684,274440.2265145346,276407.67349976586,278415.14281358686,280398.9831765829,282423.51261880895,284460.357185608,286459.0375466588,288485.8541706911,290509.27100500267,292481.251275782,294483.34372029133,296464.6338794632,298393.49453602236,300338.5899475049,302256.57861795434,304125.38003474334,305994.21841685585,307833.25562344276,309623.16077887884,311409.1122187972,313159.3113280652,314862.7125341538,316559.447264472,318216.43544119527,319833.1121120538,321437.22530858085,323000.9715595575,324533.30925849854
T23000logg3.8,352915.9002297201,345724.30924560473,339959.2780317335,335590.35150038666,331625.37132624566,328652.938084721,326570.74965830584,324886.24201124295,323838.7286280492,323333.0514646041,323157.3186866705,323373.4473611541,323911.63675866823,324702.4196940717,325719.17881759955,326920.2378791789,328300.4899139076,329796.5881515604,331394.2207341457,333111.67659041245,334875.6689079923,336696.3581619783,338592.8550919682,340492.2562218143,342427.50034462614,344403.93878729333,346353.3313831792,348332.87062630506,350324.92569910054,352275.2834757272,354246.7882827184,356213.57214485283,358129.28178483964,360062.6425437612,361976.4046875271,363830.2668953074,365704.9493683654,367544.54297324043,369326.359249078,371115.44375038025,372864.4092752446,374559.5303989529,376250.35963326995,377898.0065005697,379494.8056644703,381083.66852759145,382624.90877771605,384118.9219982474,385604.36614060175,387037.75673059304,388429.88806302164
T23000logg4.0,423591.0249477334,417028.94258653716,411747.35121457116,407732.537270211,404072.0991811634,401317.3317397965,399382.94120105036,397812.6677978721,396834.5120230417,396363.3827788599,396203.0431150568,396412.72078270314,396927.39754354354,397684.69461057894,398658.28959013376,399808.0643318459,401132.7886641323,402570.0211282342,404104.6081136939,405757.44406930555,407456.07347225636,409208.2037287321,411035.1100213191,412864.7282796478,414727.0075410709,416629.12607905676,418506.0274936381,420406.3506773702,422319.42416653264,424192.0285086207,426080.77144119726,427963.7960919269,429797.47531292244,431643.0740719496,433467.99714449304,435234.0364304121,437016.5806238212,438761.54234165396,440449.09055149305,442140.551099465,443788.0115814843,445382.72434551787,446967.7896878769,448505.86794999836,449994.54960092984,451468.6341513052,452890.84154727374,454266.4175871946,455627.4676111112,456930.47443249665,458191.13590112224
T23000logg4.2,508736.3616219796,502755.5823175081,497916.8665927522,494213.4689254681,490820.83874782576,488251.8605289373,486432.8060678464,484946.85975932435,484010.61246341985,483547.66572686844,483375.76795165654,483552.9350666448,484020.5511051004,484717.62907574006,485621.2173757122,486696.7654506382,487938.0410455287,489287.7079516302,490735.8194197322,492294.6789102813,493896.6944711175,495556.74350881216,497283.5269573254,499012.8260994374,500776.68984658003,502573.899195089,504346.38788852614,506144.157156078,507948.4918685267,509714.77478745166,511496.5707647814,513267.9949641228,514987.55999671086,516729.0094590115,518439.85780211084,520093.287473385,521765.2324829675,523393.5350013789,524967.8208081085,526543.9495757543,528071.7818608278,529548.5438078116,531016.8092163088,532431.7418048945,533798.3186908244,535151.7722143315,536445.9411197751,537696.7649198911,538928.2577371256,540095.9387867348,541229.8213238117
T24000logg2.8,91762.04907755207,82454.55407763555,75007.87662817704,69322.82035865734,64172.102679141084,60291.63871584758,57525.302434081175,55271.0012147305,53832.54532399155,53077.520962197945,52751.18928647435,52934.570531361765,53534.94843885875,54475.01915609446,55718.48274259938,57212.029460117614,58959.98573456049,60872.59802276169,62935.43836988035,65185.33862341506,67510.45648630096,69937.26714434655,72499.79604109458,75074.25081946069,77740.06812071124,80495.21836837352,83231.56796388171,86031.1557293013,88894.72424584726,91716.27647631895,94587.5744134732,97500.12976926003,100357.38051034522,103252.47058877653,106172.45022434671,109026.58160631206,111914.78323677123,114812.94532891268,117634.92292903858,120498.38366540452,123356.26668123515,126134.2553270973,128956.61573819601,131763.6512228348,134491.65816008634,137263.42537605375,140014.35870839894,142690.60221674189,145409.42932427593,148105.52351867166,150732.63725490484
T24000logg3.0,120737.71168816982,111797.32855189688,104679.58749709136,99294.65754946518,94444.23486134532,90824.4257964215,88285.59622621651,86243.14663044077,84973.78546754183,84351.5946156816,84127.95450800956,84372.4093696267,84999.18542412094,85928.41867575907,87126.51762668721,88545.24803631319,90180.47405219713,91955.21651855849,93856.62960991684,95910.73887437613,98027.12100865126,100222.29453352647,102526.80561625824,104839.80431550955,107222.72741954323,109675.26365757719,112104.48014709953,114592.54541961722,117122.26239365921,119611.62754811703,122143.80926881109,124700.44177538756,127203.21984618895,129743.45776626936,132291.77425151027,134783.08069414564,137297.14539186156,139812.1530649368,142268.10736201107,144739.73792009125,147205.77189441468,149609.40958051538,152031.75444840887,154439.88316589824,156784.82334410172,159151.0781324619,161496.68025994673,163781.87890242477,166089.3215434811,168373.39095409354,170603.31715030238
T24000logg3.2,142958.64409020677,135256.87128962344,129227.75085446422,124763.24083703407,120857.10499528263,118063.43941049102,116222.86794661086,114879.7807361156,114214.8517811216,114100.29767746254,114374.93807228375,115044.64379321605,116024.69012029616,117294.16863891899,118777.50061678461,120428.60035544455,122283.63132153946,124237.603703204,126279.23699805902,128461.68976063424,130675.38361006437,132938.21491311566,135298.5797230849,137645.1211440643,140035.43212494918,142485.79286281788,144895.06248282004,147344.69331628305,149826.21237389624,152254.3466050193,154710.6786743288,157182.82993439934,159591.10504122556,162026.48990812106,164461.59916522837,166831.6934222279,169218.30889900494,171597.38477282738,173913.15879713473,176236.58544958316,178547.86098357232,180795.17633267274,183051.59515176885,185288.6349653947,187462.35451909428,189648.1642041915,191808.65396679434,193910.19227474032,196024.26630445302,198110.7666788407,200145.91507607145
T24000logg3.4,211681.05337982072,203820.61557415588,197625.61933589753,192995.51422733307,188899.8255476087,185917.68626349742,183894.40331970004,182346.37634798003,181479.34094434365,181170.01931359046,181228.45078411952,181685.56092745246,182460.82100554573,183504.37202069303,184765.65529351632,186202.73396394507,187823.19952868661,189546.64642424483,191365.4919554843,193304.61632079582,195277.47428420198,197308.47578060353,199415.26091802973,201510.60916048748,203657.4073460569,205842.96526295206,207994.51807996107,210184.83411167108,212391.43868013495,214549.19804969197,216740.448524997,218930.11921252304,221062.38976247289,223224.7614674115,225371.94515651118,227463.63752017883,229569.38543595021,231656.186424452,233688.8710967311,235726.5907038377,237740.52197819122,239700.1934037178,241663.67418137772,243596.99854283666,245479.64653704374,247362.1452916743,249211.86044213967,251018.23340846438,252818.2689678399,254585.92200303325,256320.19167332925
T24000logg3.6,246369.91410315098,239221.97068046394,233596.47962214507,229406.71752902618,225716.59498152515,223053.1415867574,221274.8326873736,219949.88019696902,219258.06768427815,219083.94968573278,219267.9343432577,219824.85231943044,220677.50879165,221796.01022985877,223117.94290708323,224602.10009902972,226270.9685525916,228034.26514412925,229883.39047194517,231855.00212768686,233854.41049221763,235902.68190165155,238028.54702851368,240139.86374588916,242289.377116688,244480.31115177393,246630.96519324137,248815.04686988165,251013.80457678685,253160.49228078313,255331.96497602348,257502.16318238142,259610.30022770033,261745.22631407052,263862.5536734403,265920.2916760951,267988.9697413496,270035.5570814158,272024.94096992497,274014.76672756276,275977.6661119432,277883.6327992182,279788.50884868077,281659.61282579135,283477.0924879309,285290.94944962364,287067.10784331476,288796.3610687449,290517.282257047,292199.3900021853,293843.835178871
T24000logg3.8,302411.7257721757,295925.44164386735,290818.72762859706,287017.9132370862,283676.7456417624,281277.33229344746,279691.4067687901,278532.82353290165,277961.83000053535,277871.18866982486,278124.38280351134,278726.36685522797,279604.33747565636,280740.41963313974,282066.7605707672,283544.82172985625,285203.45749946847,286949.0134710978,288774.4997282105,290719.3713179254,292686.27433283796,294698.9867936399,296785.1241879934,298852.7704358474,300954.27250062954,303093.22259255184,305190.5530500447,307314.1100702156,309449.9905628479,311531.8643964154,313635.2734852322,315733.5412846004,317767.79164302355,319827.7644209678,321865.260058057,323840.469925249,325828.1447881617,327787.15212451224,329687.17406441475,331587.26698943065,333453.8335969451,335262.3910991708,337067.8452624096,338832.8974883634,340543.45250516996,342248.06611412996,343907.8087926991,345520.42377270863,347120.83559162385,348674.8953825678,350192.4853120218
T24000logg4.0,358650.96906847536,352701.58172972925,348005.5269823262,344500.98841114977,341413.8585841085,339193.5667564631,337725.2981724174,336655.4741350986,336134.77541733626,336064.81209094485,336322.02220514655,336909.9836416521,337760.96255288774,338861.50125721405,340145.0146126586,341575.7376511062,343183.4889667452,344876.068185961,346647.8996786354,348537.69449732825,350449.0915183394,352407.3051588222,354437.55550474353,356450.197372624,358495.4452473315,360577.39513025887,362618.5953762635,364684.6971244538,366762.13222829474,368785.6046153509,370831.10622600955,372869.2702726439,374843.5093039471,376843.7531145232,378818.87724076747,380733.075245277,382656.88106287544,384550.0623176701,386384.20545495633,388217.5965187801,390013.4996868429,391751.0461644095,393484.36614901293,395172.4643870239,396807.75457424764,398431.1076443004,400006.1243427073,401537.9022273922,403045.97178846016,404505.5667818918,405934.1128628967
T24000logg4.2,422321.232597778,417115.8949211186,413006.1890306659,409947.36135019775,407259.1994322398,405341.84571212175,404097.6802864825,403221.220673891,402841.94289864984,402871.66229048534,403212.12446683005,403856.0223660215,404740.25470705034,405866.81258618465,407162.63924276916,408592.9846310936,410199.1559665489,411883.8234766545,413639.90726088616,415515.65804287686,417410.07026059856,419344.4521280776,421353.4895636725,423344.358784518,425359.02708497667,427413.95301332005,429426.83385967626,431458.3877005987,433502.97999670776,435493.9187445818,437497.8231973909,439496.7849103416,441430.3140955875,443384.5730180054,445313.41300218913,447177.5005736054,449050.8721741764,450890.0174037503,452668.416913972,454441.61184338434,456175.0361695753,457849.2827453365,459513.2563854717,461129.7988041078,462690.34633500833,464237.9251700718,465731.52242313256,467175.0271369694,468600.3314716425,469967.06128697813,471293.52400445036
T24000logg4.4,463703.3538586774,459342.37540731183,455928.8694925972,453412.33596747625,451247.9652837459,449757.8207022765,448847.48929626826,448290.35790122364,448171.7132922234,448407.4176107534,448944.6098909822,449748.6705923491,450761.17805749417,452010.13345497014,453404.72590523795,454915.760542503,456598.8106803381,458344.00641427614,460151.37969954923,462075.0325665774,464004.30984004843,465970.66454399383,468007.1794330869,470015.4343102203,472046.0076449311,474112.7679670598,476132.7140733653,478164.9063410502,480209.7001150104,482191.85419912316,484193.33888506715,486183.7487028272,488107.1349170235,490045.99885735475,491959.7243391768,493810.8795249663,495660.83699234866,497480.0158542183,499236.6534717285,500987.3519973208,502696.93984575267,504346.696867923,505984.31279522396,507573.65264354233,509110.99178181123,510624.392008709,512086.93246196874,513508.59078620095,514890.49728270475,516220.98746795143,517523.13781213365
T25000logg2.8,85420.54989080057,77885.09522017762,71944.8927188329,67489.23485490649,63580.8872018714,60782.855852408,58938.66661390742,57644.12409298614,57077.874485457614,57104.003859472,57609.43679714818,58566.74419540631,59880.89819617823,61579.249350841186,63530.61717328587,65685.70128405726,68125.53034177933,70679.80875144443,73343.82872951537,76209.707117761,79096.47537614725,82055.60992163124,85149.64934148555,88206.75268185354,91324.56034693265,94527.30172271092,97666.99551237578,100846.43048653322,104082.5209446931,107240.5252007037,110427.56496255532,113649.67818868821,116784.08284705861,119945.548636479,123124.08104396187,126205.5568296946,129324.36158272049,132442.2142885439,135457.26209469934,138521.96314976268,141571.18759474478,144518.40506490812,147520.08325968284,150498.35933542388,153378.21307661018,156315.1091093218,159223.89085033996,162039.36116718757,164914.12981805735,167758.16171150084,170516.60413645316
T25000logg3.0,98002.48127920287,89356.6868417349,82522.0453778539,77388.81432004242,72821.44960704932,69471.21244175585,67176.39558401665,65403.175136987506,64391.34912486619,64008.15541223408,64046.31024950989,64542.5252924,65407.11656402966,66592.97860099695,68036.64757591275,69689.12436279676,71571.79154529287,73581.24934923217,75706.78247641888,77993.46524917807,80327.84957615338,82732.64103201765,85250.83277578145,87761.15167751272,90338.95966161152,92986.9238904806,95601.22671357081,98265.71234590333,100976.88385859694,103638.09503817555,106339.31382042955,109069.3694537342,111740.24471350668,114444.04599411777,117163.3709870701,119820.72297595454,122501.10333467378,125189.23643966735,127811.01357896507,130457.0330742187,133100.93942871303,135674.7975124995,138278.34145408857,140870.0049691618,143391.76199384453,145944.75297878985,148479.7918084286,150948.3464434385,153448.49918464624,155928.172737051,158347.6015462504
T25000logg3.2,119180.98788921203,112115.98750694127,106622.70726315472,102582.96033427335,99099.75295129471,96663.74961196602,95113.53403231426,94062.46202616881,93650.97411718809,93750.76181801052,94245.44191128676,95111.51155070325,96264.98301621855,97715.15520118369,99363.2258553046,101165.59656824473,103178.966989728,105278.9701001243,107458.8789122791,109785.4210780448,112132.07275576034,114525.16945481146,117019.50319297402,119487.99886723372,122004.25464349141,124581.23453329194,127110.34476158256,129677.99894506244,132281.85449974344,134824.49995329406,137399.8527578977,139992.76655577926,142516.8660318754,145069.8199608261,147625.90673469478,150113.88917063948,152618.56089024898,155119.941645512,157551.53431504214,159999.35439982824,162435.00589249592,164799.61200014508,167184.39553642372,169548.35709816235,171844.06744837895,174159.2473402704,176448.98852265722,178677.03717088394,180920.5837173956,183137.90090804652,185302.00912226582
T25000logg3.4,181800.9749648869,174567.7766121823,168897.8281035332,164691.28172782224,161011.78120697045,158381.49767864525,156650.3332806675,155394.5624512931,154782.41427566987,154692.9777533903,154976.5631013368,155635.53474922956,156591.07424261855,157823.22184920625,159257.85398426306,160854.64614758536,162644.74055275673,164527.09479805536,166496.20659059036,168596.33491819445,170722.2590513446,172900.60410259693,175165.39315370016,177411.60357950273,179705.79375621476,182048.06648226254,184347.93513611215,186687.37827239285,189049.4931801304,191355.50450912595,193694.37429411465,196037.69012621298,198316.06549434358,200624.75439746032,202922.5898340881,205156.72469359645,207406.4897126155,209639.78020381037,211810.02112687135,213989.14339982014,216145.47175461566,218239.08571750412,220341.03063118557,222413.43104585374,224426.68290562037,226445.48916325872,228431.21315831318,230364.74833710812,232298.76868515124,234199.26934097556,236057.3221374542
T25000logg3.6,228103.670089768,221495.36272604266,216331.57851665185,212519.7474054502,209210.69968115498,206875.74850131103,205372.29045881366,204325.02673212544,203875.7520397231,203909.18068635406,204302.88994052002,205044.39356058105,206058.06224947676,207339.3289742863,208805.6337765674,210418.49012172193,212217.92280721373,214097.90872316365,216053.57942742363,218133.6853982574,220230.34091042535,222370.68979004532,224589.93166581573,226784.31202202162,229016.4735291493,231290.13651374032,233517.11875142463,235774.29597723106,238048.46963900854,240263.80402119516,242504.9586689143,244745.26493055612,246918.79590338163,249117.98687679792,251301.07900280546,253420.2127764746,255550.11694215232,257659.01861411074,259706.55396768067,261755.39065007432,263777.97091190633,265739.24564136966,267701.988337985,269630.90154644824,271502.16154981696,273372.51467059547,275205.07627488073,276987.85556887963,278763.15323980286,280500.31913776736,282198.52299388614
