,vsini75,vsini80,vsini85,vsini90,vsini95,vsini100,vsini105,vsini110,vsini115,vsini120,vsini125,vsini130,vsini135,vsini140,vsini145,vsini150,vsini155,vsini160,vsini165,vsini170,vsini175,vsini180,vsini185,vsini190,vsini195,vsini200,vsini205,vsini210,vsini215,vsini220,vsini225,vsini230,vsini235,vsini240,vsini245,vsini250,vsini255,vsini260,vsini265,vsini270,vsini275,vsini280,vsini285,vsini290,vsini295,vsini300,vsini305,vsini310,vsini315,vsini320,vsini325
T22000logg2.6,1894637.2340785498,1832800.776445648,1778732.9921261435,1732371.4661957717,1684889.9854378453,1642938.410965654,1606124.1857978692,1568801.8217840993,1535844.6620284554,1506380.8645403793,1477066.4297092794,1451279.664974158,1428160.202936304,1405530.2880051066,1385738.3350824516,1367994.2181766022,1350815.283352495,1335828.1045008851,1322390.6117902242,1309426.8348936846,1298151.1251319807,1287966.2675512864,1278172.2797587416,1269718.29533243,1261958.1797723416,1254547.9703382119,1248175.4907877012,1242296.543410027,1236671.157030696,1231826.2985505483,1227393.212473818,1223124.7669023846,1219400.5930750554,1216050.2834426765,1212796.79968807,1209955.476072945,1207419.9757916091,1204935.9632946902,1202790.8275376365,1200895.0016827094,1199028.381127064,1197438.600443796,1196071.9366289857,1194734.1946699363,1193631.6180712006,1192742.4308737938,1191898.8370794384,1191263.1091865408,1190831.3279639534,1190471.535898894,1190284.0710714583
T22000logg2.8,2117601.6655091597,2064133.1049414375,2017400.9878815962,1977586.2408647703,1936536.8170910487,1900088.6045153202,1868234.1709170272,1835548.9194260766,1806376.535529151,1780494.4546962157,1754281.976551302,1730962.0125922682,1710122.1220667728,1689334.2165193295,1670912.619195378,1654408.7558827284,1638083.983260252,1623620.1016486806,1610625.4182252309,1597780.9082337662,1586371.0507472756,1576079.8106584072,1565879.1185736787,1556857.0351343397,1548575.628916414,1540399.8575768736,1533235.6264146063,1526494.2905391925,1519874.916322894,1514101.312809856,1508592.4888740086,1503179.5388608484,1498452.9506575863,1493933.7312022552,1489476.601741908,1485579.8300171427,1481857.5335693564,1478163.8686188236,1474947.8810337647,1471867.4966097644,1468798.7558857666,1466146.781367347,1463615.6408049457,1461100.5480077625,1458958.330817667,1456930.3671848942,1454947.968226066,1453297.0426664422,1451772.2815455084,1450317.607083548,1449149.7884868323
T22000logg3.0,2365228.024482738,2317582.629562494,2275965.9183006603,2240550.4556384,2204012.213898203,2171539.9369524242,2143169.2646031794,2113982.1613332243,2087865.5366893762,2064693.6602168772,2041113.2767286154,2020037.6378357774,2001196.576589415,1982258.4140992882,1965374.7044596784,1950203.78739718,1935059.441039508,1921536.3565220349,1909331.203235194,1897131.7165804603,1886195.5893381047,1876256.2362584989,1866284.2946672784,1857387.5568500033,1849106.3082770864,1840841.8787555166,1833536.6717804505,1826532.1417474267,1819589.5919593174,1813483.7577089784,1807524.3634351946,1801630.8827797722,1796447.6984178387,1791356.4340983944,1786318.4750458586,1781888.4968041643,1777521.8456871014,1773184.6424858063,1769385.4467325849,1765613.2950434012,1761859.9311862201,1758589.8356207502,1755329.552224164,1752102.4438431354,1749306.6748607224,1746529.77177193,1743813.5985814189,1741487.6085694071,1739193.2074512914,1736988.5069411478,1735125.3732617323
T22000logg3.2,2702794.0900317156,2658661.733425634,2619847.8424731665,2586748.8491352657,2552350.9064789694,2521612.2696671365,2494746.445049758,2466907.518991004,2441840.9577667033,2419594.9309517317,2396743.148021672,2376145.17579503,2357694.604282069,2338921.411702346,2322000.432073889,2306736.2946105683,2291285.669007577,2277319.0287297317,2264639.2676869035,2251790.0057418426,2240110.6211574944,2229433.7293718015,2218572.2780808625,2208709.413189347,2199513.8473839867,2190189.308658666,2181787.008020791,2173706.4155554567,2165583.5618172144,2158308.5707125594,2151141.521171404,2143986.409102098,2137592.565247105,2131224.694602173,2124886.87477328,2119228.299528458,2113544.1967311655,2107889.266448008,2102840.900515033,2097736.9922959255,2092654.2977405498,2088119.4922193033,2083512.664176625,2078938.49073338,2074871.0350023496,2070722.0985246464,2066640.8310304796,2063020.3344923428,2059335.0101529218,2055743.1450810735,2052564.8472057434
T22000logg3.4,3371527.273374645,3330239.0262581315,3293653.2378796325,3262260.0247894283,3229391.857563096,3199813.2282004147,3173817.1807777174,3146689.87933526,3122086.995326799,3100127.862141274,3077391.8684168807,3056723.514715577,3038082.5103032114,3018938.3776124297,3001513.189452931,2985650.082073494,2969431.774784014,2954608.376476226,2941001.035633898,2927073.4568924205,2914270.0816080533,2902406.8601318137,2890234.5513448594,2879073.7550914846,2868474.7704561907,2857668.0881930445,2847841.1197921424,2838196.703153085,2828467.794769858,2819664.1001691595,2810832.307365748,2801987.3303429987,2793996.2913796823,2785890.0151495254,2777807.6933741737,2770504.309631085,2763038.289216915,2755607.199765353,2748891.700936332,2741970.577938975,2735093.2302904376,2728874.8504308024,2722427.9339212375,2716047.768065588,2710278.6761540794,2704270.915807654,2698368.978414275,2693026.5381443617,2687462.159312144,2682031.981523964,2677103.7905345266
T22000logg3.6,3384666.4387245504,3349288.3053545263,3317701.203356385,3290570.5249715326,3261930.5419422192,3236025.729862936,3213295.6776395943,3189402.914404953,3167635.353696995,3148255.546246178,3128025.783008841,3109542.474886649,3092910.511969597,3075669.3170946636,3059880.2176026367,3045545.503148285,3030742.0477317856,3017135.235889311,3004666.862463931,2991795.4951448897,2979899.3196330746,2968904.804432441,2957536.849239398,2947008.49795134,2937137.657995561,2926950.0025758427,2917567.4321298287,2908527.4122680426,2899279.9068077886,2890832.339825409,2882461.7168809543,2873991.787334853,2866311.157451309,2858543.889562525,2850755.1761360043,2843713.544544889,2836489.016732702,2829283.7171336883,2822770.6276200693,2816014.4243301735,2809297.0077122897,2803215.845007984,2796868.743235257,2790575.7672082502,2784876.180690195,2778898.9130538013,2773007.72188645,2767670.9148421516,2762050.9360730588,2756551.6650216514,2751558.8230923004
T22000logg3.8,3863773.7768963994,3832733.724261376,3804777.65041902,3780637.1493691853,3754941.1252597794,3731532.872619183,3710913.0303443195,3689077.2094994616,3669052.3772972752,3651161.490090391,3632340.123879696,3615024.1165787615,3599381.3590440676,3583023.5068299063,3567931.174716742,3554163.973894933,3539812.6627003145,3526520.2207906516,3514273.311861433,3501513.4301110287,3489633.3282172936,3478586.187682453,3467066.9077861765,3456321.5709275473,3446181.546450401,3435638.2842337484,3425858.380710002,3416372.101648291,3406610.3354385747,3397627.511677718,3388664.6640118975,3379556.7189455903,3371226.8983252933,3362747.699711517,3354216.3304450833,3346430.007019803,3338390.999194022,3330354.050465515,3323015.5975296255,3315355.268808579,3307728.763189806,3300749.2484570364,3293418.6737924167,3286143.558329424,3279473.1197139965,3272439.8608204,3265493.537276936,3259120.437240045,3252368.830565581,3245744.5395656694,3239654.0942295752
T22000logg4.0,4330695.080990823,4302544.16989082,4277058.906364318,4254936.451036019,4231305.416023646,4209699.619052718,4190590.9711592095,4170318.0087734936,4151670.7396989292,4134952.5317824823,4117341.692566054,4101089.4544271445,4086350.060415031,4070918.9854817768,4056634.242834588,4043535.5448975903,4029869.5893838378,4017161.1107790843,4005384.1472517615,3993103.9251329377,3981620.54291962,3970872.064936126,3959658.4610345485,3949173.124649231,3939165.647593752,3928781.759058481,3919147.2921757065,3909656.590166973,3899933.7151817107,3890980.2943882374,3881921.6051751324,3872750.7292980766,3864348.5253935214,3855695.8283427153,3847010.8405666263,3839067.939548321,3830782.0226011453,3822511.5087794354,3814934.1367073273,3806971.0187640386,3799042.2184433625,3791760.3374953894,3784063.3195498153,3776423.0762236747,3769397.661910685,3761928.9216761,3754556.5743967607,3747766.3791856864,3740523.348978457,3733414.1811288227,3726845.8855137625
T23000logg2.6,1215860.063037551,1154127.148582947,1100035.528855155,1053782.6851337217,1006664.2210489222,965397.6101878547,929621.7891685585,893915.6348616662,862885.1339438987,835716.0236255382,809247.2999865036,786535.4131540688,766480.8768858123,747419.285966248,731214.4149429504,716963.135465413,703639.7935275554,692429.7786050386,682651.3718464134,673643.9025619307,666169.9117739414,659726.6798006122,653878.7327878717,649134.1719638796,645086.1537442072,641488.3643795155,638657.2965608424,636310.0486900865,634279.5928340558,632761.2118270653,631603.7315957332,630662.6448496379,630019.4623110638,629702.7255778374,629513.9728019785,629465.6303221113,629734.6566924171,630060.3435850727,630433.0868612512,631121.3009536186,631808.9161590445,632500.0257394864,633494.8283030478,634463.3318568593,635415.8533149546,636671.9007245839,637897.4421867306,639107.1861246821,640625.4115623911,642120.5131828372,643589.7097383677
T23000logg2.8,1904817.1919611802,1849470.1980400514,1801208.6086528855,1759846.7326037039,1717556.36754884,1680213.7090182512,1647398.41120134,1614136.824943064,1584752.8261003213,1558434.3082588003,1532237.3864893452,1509175.6825009834,1488428.750580311,1468099.8603334865,1450293.0942660596,1434247.588238146,1418689.1276454634,1405085.3545361143,1392820.6765216114,1380966.4793887145,1370631.2018187158,1361231.2348776388,1352171.409553316,1344344.3977155322,1337056.7810292046,1330095.0393230172,1324114.3657977188,1318466.449820341,1313077.4838370155,1308444.5092935467,1304074.360984802,1299887.9283243732,1296247.840830877,1292846.5695053309,1289566.293992716,1286709.0768788648,1284041.3823331606,1281448.6401241869,1279210.5323315747,1277120.4555390186,1275081.5032684018,1273336.1038378333,1271727.9625041885,1270169.4665959114,1268862.3611361184,1267700.3726959769,1266603.570902022,1265732.564096899,1265013.5581840933,1264387.8155695922,1263949.8586151781
T23000logg3.0,2267236.749973066,2218354.0554331928,2175707.142938667,2139233.4984936067,2101788.4082244094,2068600.235334646,2039446.1729879742,2009658.0776636992,1983140.1068839002,1959398.6366762472,1935470.4300282225,1914183.721217998,1895000.6038862516,1875900.7557168845,1858948.467471661,1843601.168708779,1828431.9446216938,1814950.4091026245,1802703.9755767887,1790596.7749444046,1779834.4245750695,1769931.9834272554,1760144.565890562,1751504.0616801367,1743322.7625759505,1735298.6559686996,1728243.1907504546,1721422.976576859,1714745.7251212774,1708866.9575955018,1703140.7155500208,1697521.239108364,1692541.4399530096,1687679.3433804412,1682895.235447165,1678657.0988763066,1674481.0743473019,1670363.804538265,1666732.34875454,1663120.9037327082,1659562.90467504,1656428.2421265976,1653304.7086226742,1650247.1600841042,1647559.489214919,1644902.6968520368,1642329.6951898853,1640089.378160192,1637895.5223798559,1635815.92833217,1634012.8752422126
T23000logg3.2,2591210.5926838834,2546924.5288552954,2508205.347935416,2475113.582224774,2441030.53449154,2410746.6448178105,2384174.963503709,2356905.1007818296,2332522.9720102036,2310747.306767133,2288640.5146707846,2268861.068310943,2251046.0275862785,2233143.402590454,2217138.1936227498,2202627.5252181264,2188130.926181002,2175135.789878994,2163297.408579303,2151451.0684310673,2140809.454971657,2130984.1006141803,2121138.9104228048,2112354.6759304195,2103977.763006256,2095652.8571137788,2088268.3270753212,2081029.755934889,2073871.191814134,2067518.3739122828,2061220.2679489409,2054989.7076504454,2049439.6334928041,2043906.1571996335,2038429.8703882545,2033553.3440266524,2028641.6917806417,2023778.2040551559,2019458.1579274586,2015062.1366505746,2010713.9560580496,2006850.5576592004,2002899.0610317574,1999013.2930000518,1995556.4660242917,1992034.004501094,1988596.7995133675,1985546.6853646124,1982451.9222471938,1979473.3343910433,1976820.8359962597
T23000logg3.4,2925530.6355548496,2885420.059429006,2850219.772672463,2820137.9709590166,2789001.8658130947,2761239.113641187,2736905.490723683,2711796.524152068,2689244.441990576,2669145.812282213,2648589.7758805784,2630095.3957742713,2613454.9898481853,2596583.1340040853,2581395.9140629135,2567629.944760287,2553735.988451882,2541181.5161254965,2529738.048342271,2518157.2225154084,2507648.47202464,2497952.8834079267,2488111.7432206725,2479226.6304472988,2470766.663079515,2462242.622261345,2454597.6280317176,2447087.208061804,2439574.36661248,2432837.2037999206,2426125.748706462,2419424.0548413848,2413403.1113419845,2407353.391440859,2401324.7963761315,2395904.699186534,2390407.1750765415,2384930.153725209,2380010.776938456,2374971.8154428485,2369955.216366336,2365456.5751315737,2360802.0636469647,2356197.9369045547,2352064.0281050974,2347784.3260449935,2343579.4544384866,2339805.3873559074,2335902.5739850695,2332104.559770882,2328680.7823618613
T23000logg3.6,3293716.0114549547,3255984.361633707,3222607.8819687474,3193898.2301245118,3163962.8105875175,3137079.6093241405,3113381.8082879786,3088762.5379250385,3066488.219254828,3046527.784601987,3025963.6736078295,3007315.83743491,2990428.700293102,2973175.3135224376,2957515.271644944,2943201.1224789075,2928649.192369257,2915391.110287942,2903177.7539542955,2890750.641907788,2879403.877356612,2868781.456154627,2857982.7728353846,2848195.422905525,2838707.0324535966,2829164.822309764,2820572.7084546643,2811988.164924918,2803426.6302267886,2795724.42799642,2787917.087509178,2780159.516759092,2773169.359050332,2766028.1727404045,2758952.4403887945,2752572.4294446837,2745995.3671924314,2739489.5969167836,2733616.937335895,2727513.2872028383,2721485.8074201765,2716031.9076417694,2710327.7249031356,2704722.1122336863,2699628.6529434756,2694307.3972164607,2689102.4247473115,2684360.7217095913,2679418.3880729363,2674622.776724541,2670217.799843894
T23000logg3.8,3592787.8398634535,3560585.4228908783,3531938.176636598,3507284.764714988,3481397.0905883396,3458037.878225699,3437473.830302776,3415961.9570199754,3396403.7351399697,3378926.418138634,3360774.35829496,3344223.1621862394,3329275.28456164,3313859.9958896283,3299778.100493035,3286938.4908741326,3273750.196662852,3261649.810781161,3250529.7314334568,3239093.0628364384,3228547.8150296737,3218750.833518045,3208656.710760206,3199388.767675196,3190526.8400172777,3181467.931233932,3173225.199796655,3165060.645468723,3156811.2290811725,3149339.2269585067,3141774.7168048946,3134189.126937391,3127329.164790593,3120297.3272204553,3113280.1474234816,3106927.432877885,3100366.2551491866,3093824.0990220364,3087898.699253941,3081724.2177581727,3075573.711248096,3070000.1629371825,3064145.9809174216,3058338.266061429,3053065.0917397584,3047503.661271188,3042018.3551590205,3037025.361567649,3031754.371757817,3026586.7436496946,3021857.8439150793
T23000logg4.0,3938952.4768977873,3910720.5490394924,3885402.2486357503,3863519.5595263215,3840354.51158547,3819318.5844138367,3800749.639602496,3781189.2357319477,3763298.510140907,3747274.6882064203,3730511.189049352,3715125.7414333555,3701192.874540655,3686711.087298573,3673387.56823288,3661195.1324176723,3648573.1749345753,3636908.632999989,3626140.7426373716,3614988.112275771,3604626.011353804,3594965.7275076904,3584945.609146679,3575664.9021965857,3566785.3461656226,3557643.510801869,3549257.892300447,3540943.0054157753,3532495.371620374,3524795.957211367,3516972.481305631,3509102.0919468566,3501951.360698309,3494580.8054518853,3487212.39646164,3480515.8679633606,3473552.5007577725,3466606.0878715618,3460285.678890197,3453660.604663267,3447059.6428395836,3441045.951231036,3434694.292197766,3428388.012377302,3422633.207591745,3416520.9508411232,3410486.492702678,3404963.1917483513,3399088.242500916,3393316.5648093713,3388008.2929070257
T23000logg4.2,4459205.940711227,4433852.049791219,4410997.452080393,4391133.032294116,4370020.730500934,4350761.302989391,4333676.837741313,4315620.543598365,4299037.605040689,4284116.054542464,4268457.277853942,4254029.64259829,4240896.629814207,4227204.958526444,4214554.785775678,4202913.816247983,4190820.6665941174,4179591.3297990076,4169158.966281417,4158314.2271727575,4148212.889234342,4138677.1146646547,4128780.228098831,4119621.4714871286,4110681.7372424225,4101510.5187717094,4093095.3404773287,4084605.920697745,4076005.06575499,4068139.5965107437,4060060.454849311,4051938.0283857193,4044514.012263332,4036809.5926920143,4029106.0813496537,4022053.512699472,4014682.5257975115,4007331.2230780656,4000592.638642683,3993489.8807215556,3986424.8513948647,3979940.1534671225,3973045.7591718915,3966221.0261938493,3959934.0201060656,3953231.5328998184,3946625.365216857,3940514.4667903297,3934000.4559987998,3927615.4351621773,3921660.6446012333
T24000logg2.8,1900056.4123488509,1836413.9495193115,1780663.0072335296,1732372.110676528,1683053.6973510575,1639473.2048863312,1600796.201831389,1561788.243182503,1527431.05898169,1496210.1123510587,1465394.0297309991,1438298.3212796424,1413614.7437415458,1389598.624551967,1368566.0220921398,1349359.9042468863,1330888.5309467143,1314752.8076980081,1299993.7039093904,1285906.0269863927,1273706.9123491317,1262355.2963113075,1251651.9670507268,1242451.7816286446,1233736.1235748061,1225600.9256982794,1218584.2988058818,1211959.3850011386,1205772.7846718784,1200379.8608143148,1195340.0260522391,1190627.1659247852,1186470.1470797874,1182603.6464755447,1178974.850187256,1175769.1353702834,1172795.3402570772,1169985.863052554,1167504.9423709533,1165219.398020022,1163054.283492576,1161146.5398031313,1159416.0909001448,1157791.7093916347,1156377.400763003,1155145.7519868633,1154023.0651955323,1153086.758660495,1152350.5257080449,1151732.9083133016,1151261.5382981654
T24000logg3.0,2252172.707428246,2200273.34017029,2154974.84673988,2116065.9260078515,2076222.2869617017,2040964.0417232153,2009859.1128654769,1978230.7842180224,1950194.504722967,1924890.1632632571,1899576.637155594,1877140.4957501064,1856764.3322336883,1836623.2237745146,1818793.9442384809,1802536.605498334,1786580.3381694625,1772427.794257593,1759483.2188708556,1746781.6219826005,1735512.0834307126,1725058.459787679,1714813.319861007,1705773.5719543018,1697135.8650665253,1688740.055312908,1681335.1437675704,1674134.8326533134,1667145.4696880372,1660947.0192941362,1654896.8549678824,1649014.6575389302,1643734.2802730198,1638578.6404054142,1633556.7035139673,1629028.9269978965,1624581.9630751712,1620238.888904147,1616331.5525080713,1612467.7495951827,1608697.083702529,1605298.7880372219,1601950.129994767,1598694.1603060204,1595768.5399634975,1592907.1972518582,1590152.3376387535,1587699.8028690056,1585327.2119688047,1583087.8048371535,1581099.5308794763
T24000logg3.2,2422435.6155845984,2378594.256129139,2340460.646257098,2307943.4429253084,2274643.8433039966,2245208.730598452,2219419.1112754196,2193110.7519763447,2169740.7310234425,2148845.5039617093,2127793.2619604617,2109072.331835138,2092209.1792027848,2075382.4281345129,2060421.4365305624,2046876.4770027422,2033428.421825177,2021433.4494956555,2010542.7190015377,1999701.420579448,1990012.436884895,1981097.872767359,1972203.8029173529,1964297.8822857896,1956794.318251579,1949354.7366360456,1942764.23376908,1936355.008303367,1930013.3243180953,1924388.8050227496,1918859.9885001224,1913385.3895641228,1908496.3039012228,1903672.7714594216,1898888.1878496222,1894614.182784394,1890355.124734126,1886121.8435218502,1882355.4358374393,1878563.6094422739,1874796.5857165072,1871446.5079861332,1868060.5887072138,1864716.3031650186,1861743.9231767447,1858755.6979022373,1855828.0114424615,1853240.0578399478,1850653.5235126172,1848159.1913256152,1845947.6932993855
T24000logg3.4,2891895.0731063364,2850439.360787551,2814262.227964691,2783351.111765135,2751556.540420088,2723326.6412094682,2698530.767653336,2673085.532663231,2650339.3325922624,2629954.894752697,2609249.949703084,2590694.8718356164,2573929.409071857,2557039.7838442833,2541891.7278199354,2528115.5680133435,2514294.5471674814,2501843.678246415,2490465.4479418537,2479005.146011468,2468664.598347767,2459023.4075033553,2449307.8494953015,2440590.795398464,2432170.9737003404,2423754.414397547,2416213.086825335,2408764.454880108,2401333.181995519,2394664.122150228,2388002.724176544,2381360.87796982,2375374.7944134045,2369355.678418755,2363358.941586174,2357956.097641286,2352468.046920754,2347004.9042706387,2342093.086330905,2337044.498220791,2332038.3975827144,2327522.704943415,2322869.1939324606,2318278.1117539103,2314130.1552112945,2309863.4001076906,2305683.1505298424,2301906.070021402,2298033.326998332,2294288.4654026343,2290867.9497673884
T24000logg3.6,3077842.5643847287,3041076.188186441,3008838.2388850376,2981241.0444089957,2952710.981353328,2927273.7484215167,2904917.1752220816,2881859.6030814685,2861146.9863322936,2842608.3861581604,2823656.7336849254,2806588.403845055,2791168.724969912,2775529.384845348,2761429.630939997,2748597.825390161,2735637.0223118435,2723901.760254789,2713164.012461546,2702282.124198747,2692405.732969467,2683209.0776150892,2673879.403741548,2665470.0013598213,2657345.5590206436,2649180.1971066818,2641856.1700557983,2634573.4917072007,2627294.220579879,2620767.3835542602,2614184.6532240594,2607620.185826533,2601715.471746696,2595721.6718625342,2589750.9314024244,2584381.7765796515,2578876.8535932964,2573397.9184382777,2568474.628319731,2563374.369335205,2558311.181054478,2553746.38751577,2548998.0438502943,2544306.3380223727,2540062.7482336983,2535654.9043937344,2531323.358775519,2527399.8634237563,2523332.3238769504,2519377.2929090117,2515757.232906205
T24000logg3.8,3396569.3423336903,3363890.2876485214,3335082.58255237,3310346.0369135384,3284635.492213764,3261606.44210155,3241329.097076615,3220310.123385378,3201337.706098182,3184341.7679202636,3166862.678743536,3151036.4643362574,3136716.5833048946,3122093.9137512995,3108832.144051455,3096732.411134843,3084423.728623151,3073208.4900419856,3062913.2931657415,3052408.611627522,3042817.879503761,3033851.031986616,3024702.3570839404,3016416.7545589465,3008365.93593175,3000240.628404701,2992924.719186142,2985598.955886233,2978256.843424729,2971648.5660740407,2964940.474968384,2958235.6134426803,2952183.8142901566,2946003.3219279298,2939832.87311953,2934267.1987197017,2928522.177527397,2922795.295192714,2917633.4143293533,2912244.652404098,2906888.9531573467,2902044.408105628,2896959.8447439186,2891929.3552516038,2887362.1890211115,2882564.24013203,2877842.2588048945,2873543.6097360533,2869027.578472065,2864626.509566908,2860572.5507125664
T24000logg4.0,3712884.062926383,3683682.6862325026,3657752.4316685847,3635381.6891820366,3611971.093471434,3590877.6033289046,3572246.417744605,3552819.540113925,3535183.2047431893,3519349.295892281,3502960.7930426123,3488034.0103993546,3474487.4049699744,3460562.5204337803,3447854.8677683924,3436213.585253938,3424294.997903545,3413367.76990313,3403287.4714052947,3392947.0111961775,3383455.883260648,3374529.6408467977,3365389.9223284097,3357079.479793924,3348944.1845323658,3340720.283708446,3333291.065188756,3325794.259191042,3318279.0301676,3311498.5843504537,3304556.104573034,3297624.9822674664,3291359.2157251006,3284900.491576704,3278465.921800794,3272648.2124074185,3266595.765242599,3260575.7998180483,3255130.772653607,3249408.529744047,3243732.262007812,3238577.091654408,3233130.7469090777,3227748.9435808854,3222837.717922266,3217645.32098524,3212535.140816846,3207851.356841907,3202903.5834761844,3198073.2596100736,3193588.8956278875
T24000logg4.2,4031672.2339070556,4006450.3963586497,3983872.126162037,3964307.645543619,3943672.654834888,3924961.9485648596,3908394.550293691,3891005.9309528945,3875128.407219816,3860856.2111877613,3845983.7323962892,3832359.8537438633,3819973.3139886833,3807151.1990020056,3795376.9047919055,3784563.6917749485,3773412.5025731106,3763122.570500496,3753598.694580828,3743762.816000603,3734664.0261630034,3726100.232470339,3717266.2424778957,3709160.746312722,3701240.6374395904,3693170.692545439,3685830.2153789243,3678406.101284883,3670929.7123606773,3664147.670349694,3657165.5730134575,3650179.952916351,3643835.121952107,3637252.60761319,3630688.4920689887,3624717.2336609107,3618472.78517536,3612256.496430417,3606591.280875785,3600618.586478755,3594682.3768080953,3589258.3999426262,3583496.14829737,3577793.326936819,3572557.4610151863,3566987.4477614374,3561494.893862714,3556430.595515372,3551043.7432184555,3545765.1901915288,3540849.239229779
T24000logg4.4,4310157.008923827,4288222.146674328,4268527.145692571,4251386.671994798,4233285.301219613,4216839.465077049,4202230.018742207,4186888.52555143,4172861.599139022,4160212.4531877115,4147026.7118534083,4134932.691093117,4123897.8198017096,4112468.8880291022,4101954.713157278,4092265.902374321,4082261.4132959866,4073008.4868169124,4064413.1011337177,4055520.6239693835,4047322.0622560326,4039481.930557416,4031428.966634859,4024092.771512889,4016756.310159958,4009338.86273943,4002603.298718174,3995712.802195216,3988788.197383568,3982487.6411930895,3975992.4333033855,3969476.58944478,3963543.829798124,3957373.9760218337,3951205.056654391,3945585.9293594165,3939691.491057642,3933811.4764103154,3928448.6841866653,3922761.4234765107,3917110.9859047597,3911927.3704276993,3906405.9016949916,3900938.8244940885,3895892.018046796,3890512.5665712347,3885208.404955185,3880274.0039856364,3875026.351355006,3869900.440727501,3865041.754205804
T25000logg2.8,1486312.2986031927,1421226.8929270487,1364136.2978929977,1314355.550214389,1263814.036551536,1219378.812282361,1179762.272588045,1140265.6105483293,1105783.020679275,1074280.5951780619,1043635.7664862722,1016943.3494840745,992498.8624652626,969089.6363175003,948782.1994261348,930169.003523687,912591.4659123699,897422.6939822548,883504.979011362,870546.7603756278,859488.418967775,849233.6673284314,839864.6854204863,831902.579300591,824521.7582288113,817857.7908328188,812153.313094876,806970.179737796,802329.2778708317,798276.5429354027,794702.7359614314,791537.376179311,788715.8271671155,786315.4586083542,784190.2770770233,782297.9672378404,780748.2683744269,779381.4526148195,778168.1378555023,777249.5669741062,776452.2112242724,775760.5924103159,775335.6847827351,774996.8602214272,774737.3387129119,774740.8788806637,774816.6827528555,774973.8962844844,775393.958243226,775872.1772956481,776438.0233169752
T25000logg3.0,2041304.6135316058,1984381.2802109881,1934672.6178022411,1891848.1524780646,1848145.8463195034,1809596.3743647872,1775536.2950095742,1741137.5128282856,1710848.9459063685,1683386.4440373555,1656181.9573302907,1632207.665476475,1610376.8279858564,1588983.4451337948,1570139.9414922234,1552917.5651640575,1536163.5297315072,1521379.7490295966,1507844.3823512606,1494705.3930661068,1483140.4350798803,1472384.3997109423,1461994.8008799052,1452888.608705765,1444203.8982021594,1435876.9456679567,1428544.0299486322,1421495.113605541,1414727.811157955,1408706.9242440893,1402934.006489349,1397382.7423119438,1392371.456095991,1387572.850094152,1382947.2099032023,1378752.541860655,1374724.0288170015,1370822.2385588163,1367292.4416886638,1363887.6376193182,1360589.2017413618,1357601.0855394083,1354738.599403719,1351973.3802045593,1349481.0709956142,1347124.2047976055,1344871.921480537,1342871.239525954,1341023.8122643246,1339298.7999076648,1337779.864648225
T25000logg3.2,2245227.950539592,2200404.9984317413,2161455.110438095,2128117.237543757,2094126.3969382874,2064175.9167086082,2037839.3213197489,2011160.5111183769,1987616.4293232583,1966403.0940830067,1945250.9334916146,1926547.9625443208,1909600.9474230402,1892850.274682476,1878028.835716268,1864537.7222249173,1851267.5088269683,1839483.8585480414,1828737.253840118,1818147.3150626456,1808746.5691296451,1800026.5375046802,1791439.9400467586,1783857.7392545196,1776595.8948494087,1769494.8159659188,1763214.6697948393,1757099.9438861466,1751115.8896658455,1745792.490079204,1740582.8600693096,1735476.0237258743,1730887.5220123976,1726380.9524541402,1721953.0967894255,1717970.869869981,1714028.2258683182,1710139.8095751507,1706658.5713745514,1703175.724010353,1699745.4742581714,1696666.7961009685,1693595.9925128475,1690580.9878287371,1687880.9152773377,1685206.4393499994,1682602.6136164754,1680287.903749939,1678019.9014009435,1675849.9415095155,1673913.4625616048
T25000logg3.4,2715681.9844426895,2674895.194037546,2639433.9692186657,2609130.312094793,2578129.2971665612,2550730.9167323513,2526650.8843520074,2502103.194846466,2480311.6136619807,2460696.8792159343,2440949.896268977,2423355.443916763,2407406.6979346653,2391457.014103283,2377211.1590083702,2364230.5005810475,2351284.08357396,2339660.2575753387,2329032.8453476382,2318386.974207737,2308811.475928091,2299887.404594889,2290937.3030799655,2282923.2993601095,2275189.465036469,2267486.4448434035,2260582.6312749553,2253785.7823043177,2247018.348809746,2240928.6800304796,2234878.6011255262,2228854.5484601995,2223398.3158085113,2217942.576322401,2212510.904155037,2207595.5624159668,2202629.7103399835,2197683.7270903313,2193223.676043643,2188663.1693812734,2184137.519925121,2180041.372293031,2175853.116395459,2171712.9032591977,2167962.2152558966,2164139.186746691,2160384.301470466,2156984.787385741,2153536.781324264,2150190.808460837,2147129.5868593203
