,vsini70,vsini80,vsini90,vsini100,vsini110,vsini120,vsini130,vsini140,vsini150,vsini160,vsini170,vsini180,vsini190,vsini200,vsini210,vsini220,vsini230,vsini240,vsini250,vsini260,vsini270,vsini280,vsini290,vsini300,vsini310,vsini320,vsini330
T20000logg2.8,3154861.8931791857,2791745.869717872,2497960.056231306,2254116.184625508,2073467.3177024373,1937728.7970614391,1834863.8313052012,1767409.5580788972,1725332.4790392714,1700560.0945157704,1691848.5555475778,1693993.792849147,1702632.9891834573,1717036.0187808129,1735168.0993201619,1755074.3591148928,1776644.3376967814,1799217.5228618046,1822064.8629596303,1845383.3165438988,1869066.2986109955,1892956.4422484671,1917330.6582690978,1942222.3128361863,1967684.3468900651,1993668.8489088714,2019880.0943326894
T20000logg3.0,3810967.4627150423,3501439.0425534192,3249948.1425359943,3039926.8489968404,2883517.493904855,2765128.050338342,2673990.936906281,2612999.228257176,2573547.5408813246,2548152.5450962246,2536472.776945199,2533942.678767258,2536178.9643112794,2543197.3600964565,2553079.5235428507,2563562.9529945827,2575238.0732909637,2587385.314828142,2598919.03195028,2610695.080391655,2622469.9266645787,2633717.0659569446,2645339.5281140287,2657180.270908518,2668979.1845005024,2681268.3477853234,2693606.8969267756
T20000logg3.2,4639033.980018345,4370697.773903361,4150951.877346682,3966171.660347489,3827399.585283821,3721383.097464372,3638910.1813470954,3582683.197616849,3545198.116651815,3519846.6711490583,3506458.0876400946,3500934.2905006823,3499215.588958597,3501470.865761162,3505837.853830739,3510060.968789363,3514946.6430959087,3519727.30213605,3523228.7389398254,3526646.3162598764,3529589.423368749,3531444.652607816,3533462.0638977685,3535323.4617146077,3536619.7951627914,3538254.5888864077,3539656.1896038502
T20000logg3.4,5571480.552869516,5337643.292541285,5144572.025469258,4980047.941742514,4855288.254024449,4758969.146779368,4682470.502158738,4629181.632058206,4592481.429870056,4565983.689613574,4550234.490457784,4541485.927613757,4535550.31593013,4533135.381257093,4532416.5504814135,4530811.999441765,4529596.127454146,4527934.261775029,4524309.961330788,4520394.237330991,4515756.599048034,4509416.042699282,4503094.888471499,4496402.882750849,4488586.274511928,4481000.597973511,4473026.192632654
T20000logg3.6,6173638.301187151,5975927.818952773,5812227.643502955,5672275.485794884,5566235.153690664,5484718.076950408,5420262.353758174,5375943.444279903,5346142.05423144,5325166.886981868,5313496.440588614,5307902.929264547,5304532.508376689,5304003.797302614,5304712.853135191,5304168.585419512,5303539.017597589,5302061.0046192575,5298211.494462869,5293639.97192209,5287960.472079908,5280172.490585969,5272045.347067218,5263199.702320445,5252826.037018599,5242369.476832773,5231226.00630926
T20000logg3.8,6695945.5144156525,6509913.893269521,6354694.276019884,6221461.047405538,6120304.521652462,6042603.945392995,5981492.814413199,5939749.015847766,5911972.381136766,5892789.813440981,5882519.228100407,5878087.665030043,5875871.951789069,5876347.571729636,5877951.035360932,5878303.083426171,5878391.326450783,5877413.949716347,5873887.883249229,5869377.12546195,5863490.886226554,5855302.212578237,5846573.847352809,5836896.734018529,5825495.109539421,5813846.42973057,5801312.033055362
T21000logg2.4,2915754.959071178,2363452.545438991,1915514.313581306,1553476.524894681,1286752.018824519,1087771.8366932508,945513.3168111941,856213.8782282698,804607.603555599,783935.7353193691,786912.6624166757,805217.3466503812,836330.5076336176,875144.1368953104,918733.1935893899,967912.3465449065,1019348.7820498253,1072221.0179459837,1128244.1706754363,1185073.921020098,1242501.5717159444,1302165.3422337784,1362313.4286140783,1422897.6294795922,1485209.5562881432,1547651.1133998877,1609959.9775104125
T21000logg2.6,2143555.3727792026,1740781.8285275078,1419449.2927516247,1161132.4241727763,975136.8869839169,841349.4789611102,748630.070502371,695506.7882891422,671164.5229764684,668298.0082475627,682413.6438618416,708175.6948803973,742257.2631435951,781685.7864747234,824803.4550984851,870801.8850421058,917919.061351689,965901.4145598728,1014849.4074043758,1063671.6639931286,1112568.1808231638,1161958.2447653154,1211243.4916644231,1260721.0490609724,1310828.4539020527,1360963.9565094935,1411007.0500796428
T21000logg2.8,2570057.5170168877,2208904.5283558164,1921065.108196039,1688641.7254810191,1520600.7643214122,1398533.3540225527,1311653.9362598846,1259577.3752627121,1232552.3289171085,1223456.6692836431,1229180.7414412594,1244930.9803851794,1267146.3724635155,1294012.42957658,1323977.9729047688,1355720.222983377,1388448.5052599213,1421876.1922165954,1455619.505567007,1489376.152831202,1523252.650246464,1557263.6367735546,1591356.9748511396,1625752.699381359,1660582.954759924,1695626.9947056987,1730742.4701927355
T21000logg3.0,3355550.8472961313,3022692.4458727357,2755572.4023854677,2536843.086114214,2376573.481421632,2258077.264201743,2170532.729774641,2114805.3255641568,2081896.197879294,2064465.6814330248,2060637.470408056,2065899.5561931597,2076287.9069585898,2090989.400387768,2108376.0657610456,2126564.2703812704,2145604.284401117,2165071.1996551566,2184054.1218725946,2203085.21910536,2222176.562840772,2240804.900519623,2259682.5079779713,2278917.663618231,2298090.404282299,2317684.7273201314,2337449.7542159036
T21000logg3.2,3921352.94139444,3632298.8097361084,3399640.026675633,3207956.035178472,3067132.0619008485,2962585.756819122,2884337.97990885,2833996.670406135,2803570.631840611,2786125.496948083,2780649.703412471,2783012.9228080567,2789289.5350045073,2799212.1198585304,2811174.1927794875,2823207.8163579935,2835766.353957565,2848326.008165979,2859911.2413409646,2871339.6655063573,2882489.8650339153,2892825.047323719,2903263.509183338,2913749.518957186,2923904.380945019,2934346.3765505953,2944693.8128923746
T21000logg3.4,4811386.043004464,4557041.84415306,4350132.1959137395,4177087.3464616504,4048227.363491103,3951063.994756563,3876366.9031608757,3826562.713748036,3794582.1164489654,3773748.904891054,3763835.6185455215,3761034.551594981,3761209.782883385,3764668.8546483982,3769791.764012107,3774166.7331352844,3778826.3961438797,3783173.0168527598,3785785.063343281,3788110.48188007,3789944.5939867464,3790327.109176226,3790769.9817966674,3791112.7106167385,3790571.2807252766,3790299.0848388216,3789852.567832119
T21000logg3.6,5558267.614619967,5338849.953382849,5159197.308654525,5007549.408956652,4894001.356804149,4807966.548809668,4741162.145188372,4696314.842813083,4667275.194804362,4647872.432209381,4638266.9334676275,4635035.490753747,4634140.4561875,4636109.010393631,4639362.851955122,4641409.741754318,4643427.9937753705,4644754.646618007,4643886.198309952,4642431.778664166,4640086.242864964,4635845.433029897,4631407.310120378,4626483.877838806,4620265.9713260485,4614098.746138146,4607444.991018344
T21000logg3.8,6392779.913656152,6202490.665672593,6045777.084644845,5912973.613488753,5813061.684411754,5737121.15145545,5678163.6373766875,5638428.470260604,5612600.946792345,5595284.545504734,5586451.186742958,5583108.971570047,5581541.614222256,5582196.895773113,5583694.8306207415,5583521.351087241,5582905.665081454,5581284.685624384,5576956.716139479,5571753.795599934,5565471.543401843,5556820.374183416,5547787.401408371,5538159.482419286,5526770.605472261,5515273.7378480835,5503202.111352229
T21000logg4.0,7285854.219827518,7112655.054827612,6968502.831938139,6845273.21481329,6751704.09819516,6680042.835530535,6624282.758054345,6586209.441041853,6560933.997658759,6543819.217308689,6534376.1496280255,6529837.032648898,6527091.018919103,6526141.452963402,6525704.249200728,6523637.44287457,6520785.472354646,6516640.78026299,6509646.592934195,6501499.841034553,6492088.180470727,6480135.141358599,6467644.71293102,6454491.39103429,6439339.626723235,6423955.5868894765,6407962.973402725
T22000logg2.6,2191288.6297156615,1744564.521417984,1388568.6454027581,1103244.6550064904,897828.0706917675,750155.5705009297,647861.075798201,588658.1856574272,560692.3196837109,555865.6832713212,569027.509826303,594225.2381433652,627808.052465554,666744.332937296,709212.6204275965,754539.026695685,801088.5997862912,848472.4851556071,896837.4936023831,945204.7489456424,993626.8628202087,1042498.3762162251,1091437.5767548513,1140558.9580032018,1190240.564794483,1240148.4768236943,1290035.9684485781
